evaluation,policy,Phase,Tolerance_ms,N,N_accepted,N_strict_detected,TP,FP,FN,Precision,Recall,F1,AcceptedCoverage,MAE_ms,MedAE_ms,RMSE_ms,OutlierRate1s
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,accepted,P,50,330,330,330,322,8,8,0.9757575757575757,0.9757575757575757,0.9757575757575757,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,accepted,P,100,330,330,330,325,5,5,0.9848484848484849,0.9848484848484849,0.9848484848484849,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,accepted,P,200,330,330,330,325,5,5,0.9848484848484849,0.9848484848484849,0.9848484848484849,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,accepted,S,50,330,325,323,132,193,198,0.40615384615384614,0.4,0.4030534351145038,0.9848484848484849,163.99999999999997,70.00000000000028,379.62896866039324,0.006153846153846154
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,accepted,S,100,330,325,323,203,122,127,0.6246153846153846,0.6151515151515151,0.6198473282442748,0.9848484848484849,163.99999999999997,70.00000000000028,379.62896866039324,0.006153846153846154
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,accepted,S,200,330,325,323,248,77,82,0.7630769230769231,0.7515151515151515,0.7572519083969466,0.9848484848484849,163.99999999999997,70.00000000000028,379.62896866039324,0.006153846153846154
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,strict,P,50,330,330,330,322,8,8,0.9757575757575757,0.9757575757575757,0.9757575757575757,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,strict,P,100,330,330,330,325,5,5,0.9848484848484849,0.9848484848484849,0.9848484848484849,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,strict,P,200,330,330,330,325,5,5,0.9848484848484849,0.9848484848484849,0.9848484848484849,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,strict,S,50,330,323,323,132,191,198,0.4086687306501548,0.4,0.40428790199081166,0.9787878787878788,162.04334365325076,70.00000000000028,377.5487174600485,0.006191950464396285
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,strict,S,100,330,323,323,202,121,128,0.6253869969040248,0.6121212121212121,0.6186830015313936,0.9787878787878788,162.04334365325076,70.00000000000028,377.5487174600485,0.006191950464396285
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,strict,S,200,330,323,323,247,76,83,0.7647058823529411,0.7484848484848485,0.7565084226646248,0.9787878787878788,162.04334365325076,70.00000000000028,377.5487174600485,0.006191950464396285
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,unconstrained,P,50,330,330,330,322,8,8,0.9757575757575757,0.9757575757575757,0.9757575757575757,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,unconstrained,P,100,330,330,330,325,5,5,0.9848484848484849,0.9848484848484849,0.9848484848484849,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,unconstrained,P,200,330,330,330,325,5,5,0.9848484848484849,0.9848484848484849,0.9848484848484849,1.0,28.333333333333282,0.0,272.4762986634495,0.0030303030303030303
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,unconstrained,S,50,330,325,323,132,193,198,0.40615384615384614,0.4,0.4030534351145038,0.9848484848484849,163.99999999999997,70.00000000000028,379.62896866039324,0.006153846153846154
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,unconstrained,S,100,330,325,323,203,122,127,0.6246153846153846,0.6151515151515151,0.6198473282442748,0.9848484848484849,163.99999999999997,70.00000000000028,379.62896866039324,0.006153846153846154
strengthening/phasenet/Full3C/seed_43/Full3C/evaluation/PhaseNetMatched_seed43,unconstrained,S,200,330,325,323,248,77,82,0.7630769230769231,0.7515151515151515,0.7572519083969466,0.9848484848484849,163.99999999999997,70.00000000000028,379.62896866039324,0.006153846153846154
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,accepted,P,50,330,329,329,322,7,8,0.9787234042553191,0.9757575757575757,0.9772382397572079,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,accepted,P,100,330,329,329,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,accepted,P,200,330,329,329,325,4,5,0.9878419452887538,0.9848484848484849,0.9863429438543247,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,accepted,S,50,330,329,326,118,211,212,0.3586626139817629,0.3575757575757576,0.3581183611532625,0.996969696969697,166.80851063829783,89.99999999999986,264.6945822726609,0.0060790273556231
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,accepted,S,100,330,329,326,184,145,146,0.5592705167173252,0.5575757575757576,0.5584218512898331,0.996969696969697,166.80851063829783,89.99999999999986,264.6945822726609,0.0060790273556231
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,accepted,S,200,330,329,326,235,94,95,0.7142857142857143,0.7121212121212122,0.7132018209408194,0.996969696969697,166.80851063829783,89.99999999999986,264.6945822726609,0.0060790273556231
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,strict,P,50,330,329,329,322,7,8,0.9787234042553191,0.9757575757575757,0.9772382397572079,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,strict,P,100,330,329,329,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,strict,P,200,330,329,329,325,4,5,0.9878419452887538,0.9848484848484849,0.9863429438543247,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,strict,S,50,330,326,326,117,209,213,0.3588957055214724,0.35454545454545455,0.3567073170731707,0.9878787878787879,163.92638036809814,89.99999999999986,259.292335670423,0.006134969325153374
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,strict,S,100,330,326,326,183,143,147,0.5613496932515337,0.5545454545454546,0.5579268292682927,0.9878787878787879,163.92638036809814,89.99999999999986,259.292335670423,0.006134969325153374
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,strict,S,200,330,326,326,234,92,96,0.7177914110429447,0.7090909090909091,0.7134146341463414,0.9878787878787879,163.92638036809814,89.99999999999986,259.292335670423,0.006134969325153374
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,unconstrained,P,50,330,329,329,322,7,8,0.9787234042553191,0.9757575757575757,0.9772382397572079,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,unconstrained,P,100,330,329,329,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,unconstrained,P,200,330,329,329,325,4,5,0.9878419452887538,0.9848484848484849,0.9863429438543247,0.996969696969697,33.981762917932926,9.999999999999787,261.79529811572536,0.00303951367781155
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,unconstrained,S,50,330,330,327,118,212,212,0.3575757575757576,0.3575757575757576,0.3575757575757576,1.0,166.75757575757572,89.99999999999986,264.42218308812687,0.006060606060606061
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,unconstrained,S,100,330,330,327,184,146,146,0.5575757575757576,0.5575757575757576,0.5575757575757576,1.0,166.75757575757572,89.99999999999986,264.42218308812687,0.006060606060606061
strengthening/phasenet/Full3C/seed_44/Full3C/evaluation/PhaseNetMatched_seed44,unconstrained,S,200,330,330,327,236,94,94,0.7151515151515152,0.7151515151515152,0.7151515151515152,1.0,166.75757575757572,89.99999999999986,264.42218308812687,0.006060606060606061
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,accepted,P,50,330,330,329,324,6,6,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,21.48484848484837,0.0,140.00757555261504,0.0030303030303030303
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,accepted,P,100,330,330,329,326,4,4,0.9878787878787879,0.9878787878787879,0.9878787878787879,1.0,21.48484848484837,0.0,140.00757555261504,0.0030303030303030303
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,accepted,P,200,330,330,329,326,4,4,0.9878787878787879,0.9878787878787879,0.9878787878787879,1.0,21.48484848484837,0.0,140.00757555261504,0.0030303030303030303
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,accepted,S,50,330,330,325,50,280,280,0.15151515151515152,0.15151515151515152,0.15151515151515152,1.0,602.4242424242425,200.00000000000017,1799.6986279694586,0.09090909090909091
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,accepted,S,100,330,330,325,97,233,233,0.29393939393939394,0.29393939393939394,0.29393939393939394,1.0,602.4242424242425,200.00000000000017,1799.6986279694586,0.09090909090909091
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,accepted,S,200,330,330,325,166,164,164,0.503030303030303,0.503030303030303,0.503030303030303,1.0,602.4242424242425,200.00000000000017,1799.6986279694586,0.09090909090909091
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,strict,P,50,330,329,329,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,18.510638297872227,0.0,128.9270663974327,0.00303951367781155
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,strict,P,100,330,329,329,326,3,4,0.9908814589665653,0.9878787878787879,0.9893778452200304,0.996969696969697,18.510638297872227,0.0,128.9270663974327,0.00303951367781155
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,strict,P,200,330,329,329,326,3,4,0.9908814589665653,0.9878787878787879,0.9893778452200304,0.996969696969697,18.510638297872227,0.0,128.9270663974327,0.00303951367781155
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,strict,S,50,330,325,325,50,275,280,0.15384615384615385,0.15151515151515152,0.15267175572519084,0.9848484848484849,551.3846153846155,199.9999999999993,1622.7120698196775,0.08615384615384615
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,strict,S,100,330,325,325,97,228,233,0.29846153846153844,0.29393939393939394,0.2961832061068702,0.9848484848484849,551.3846153846155,199.9999999999993,1622.7120698196775,0.08615384615384615
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,strict,S,200,330,325,325,165,160,165,0.5076923076923077,0.5,0.5038167938931297,0.9848484848484849,551.3846153846155,199.9999999999993,1622.7120698196775,0.08615384615384615
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,unconstrained,P,50,330,330,329,324,6,6,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,21.48484848484837,0.0,140.00757555261504,0.0030303030303030303
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,unconstrained,P,100,330,330,329,326,4,4,0.9878787878787879,0.9878787878787879,0.9878787878787879,1.0,21.48484848484837,0.0,140.00757555261504,0.0030303030303030303
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,unconstrained,P,200,330,330,329,326,4,4,0.9878787878787879,0.9878787878787879,0.9878787878787879,1.0,21.48484848484837,0.0,140.00757555261504,0.0030303030303030303
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,unconstrained,S,50,330,330,325,50,280,280,0.15151515151515152,0.15151515151515152,0.15151515151515152,1.0,602.4242424242425,200.00000000000017,1799.6986279694586,0.09090909090909091
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,unconstrained,S,100,330,330,325,97,233,233,0.29393939393939394,0.29393939393939394,0.29393939393939394,1.0,602.4242424242425,200.00000000000017,1799.6986279694586,0.09090909090909091
strengthening/phasenet/Zonly/seed_42/Zonly/evaluation/PhaseNetMatched_seed42,unconstrained,S,200,330,330,325,166,164,164,0.503030303030303,0.503030303030303,0.503030303030303,1.0,602.4242424242425,200.00000000000017,1799.6986279694586,0.09090909090909091
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,accepted,P,50,330,329,327,321,8,9,0.9756838905775076,0.9727272727272728,0.9742033383915023,0.996969696969697,26.504559270516463,9.999999999999787,100.0729217403664,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,accepted,P,100,330,329,327,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,26.504559270516463,9.999999999999787,100.0729217403664,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,accepted,P,200,330,329,327,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,26.504559270516463,9.999999999999787,100.0729217403664,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,accepted,S,50,330,327,320,57,270,273,0.1743119266055046,0.17272727272727273,0.1735159817351598,0.990909090909091,441.9877675840979,180.00000000000148,1131.176081437866,0.08256880733944955
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,accepted,S,100,330,327,320,105,222,225,0.3211009174311927,0.3181818181818182,0.319634703196347,0.990909090909091,441.9877675840979,180.00000000000148,1131.176081437866,0.08256880733944955
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,accepted,S,200,330,327,320,176,151,154,0.5382262996941896,0.5333333333333333,0.5357686453576864,0.990909090909091,441.9877675840979,180.00000000000148,1131.176081437866,0.08256880733944955
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,strict,P,50,330,327,327,319,8,11,0.9755351681957186,0.9666666666666667,0.9710806697108066,0.990909090909091,26.51376146788965,9.999999999999787,100.35868394625888,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,strict,P,100,330,327,327,322,5,8,0.9847094801223242,0.9757575757575757,0.9802130898021308,0.990909090909091,26.51376146788965,9.999999999999787,100.35868394625888,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,strict,P,200,330,327,327,322,5,8,0.9847094801223242,0.9757575757575757,0.9802130898021308,0.990909090909091,26.51376146788965,9.999999999999787,100.35868394625888,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,strict,S,50,330,320,320,55,265,275,0.171875,0.16666666666666666,0.16923076923076924,0.9696969696969697,413.84375000000006,179.99999999999972,1043.874842833182,0.078125
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,strict,S,100,330,320,320,103,217,227,0.321875,0.31212121212121213,0.3169230769230769,0.9696969696969697,413.84375000000006,179.99999999999972,1043.874842833182,0.078125
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,strict,S,200,330,320,320,173,147,157,0.540625,0.5242424242424243,0.5323076923076923,0.9696969696969697,413.84375000000006,179.99999999999972,1043.874842833182,0.078125
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,unconstrained,P,50,330,329,327,321,8,9,0.9756838905775076,0.9727272727272728,0.9742033383915023,0.996969696969697,26.504559270516463,9.999999999999787,100.0729217403664,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,unconstrained,P,100,330,329,327,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,26.504559270516463,9.999999999999787,100.0729217403664,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,unconstrained,P,200,330,329,327,324,5,6,0.9848024316109423,0.9818181818181818,0.9833080424886191,0.996969696969697,26.504559270516463,9.999999999999787,100.0729217403664,0.0
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,unconstrained,S,50,330,328,322,57,271,273,0.17378048780487804,0.17272727272727273,0.17325227963525835,0.9939393939393939,568.719512195122,185.00000000000136,2581.958984012324,0.08536585365853659
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,unconstrained,S,100,330,328,322,105,223,225,0.3201219512195122,0.3181818181818182,0.3191489361702128,0.9939393939393939,568.719512195122,185.00000000000136,2581.958984012324,0.08536585365853659
strengthening/phasenet/Zonly/seed_43/Zonly/evaluation/PhaseNetMatched_seed43,unconstrained,S,200,330,328,322,176,152,154,0.5365853658536586,0.5333333333333333,0.5349544072948328,0.9939393939393939,568.719512195122,185.00000000000136,2581.958984012324,0.08536585365853659
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,accepted,P,50,330,330,328,318,12,12,0.9636363636363636,0.9636363636363636,0.9636363636363636,1.0,28.939393939393817,9.999999999999787,130.11999124351382,0.006060606060606061
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,accepted,P,100,330,330,328,323,7,7,0.9787878787878788,0.9787878787878788,0.9787878787878788,1.0,28.939393939393817,9.999999999999787,130.11999124351382,0.006060606060606061
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,accepted,P,200,330,330,328,323,7,7,0.9787878787878788,0.9787878787878788,0.9787878787878788,1.0,28.939393939393817,9.999999999999787,130.11999124351382,0.006060606060606061
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,accepted,S,50,330,330,324,55,275,275,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,468.48484848484856,209.99999999999997,1260.0610855803536,0.08181818181818182
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,accepted,S,100,330,330,324,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,468.48484848484856,209.99999999999997,1260.0610855803536,0.08181818181818182
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,accepted,S,200,330,330,324,164,166,166,0.49696969696969695,0.49696969696969695,0.49696969696969695,1.0,468.48484848484856,209.99999999999997,1260.0610855803536,0.08181818181818182
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,strict,P,50,330,328,328,318,10,12,0.9695121951219512,0.9636363636363636,0.9665653495440729,0.9939393939393939,22.804878048780367,9.999999999999787,102.46355687660308,0.0
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,strict,P,100,330,328,328,323,5,7,0.9847560975609756,0.9787878787878788,0.9817629179331308,0.9939393939393939,22.804878048780367,9.999999999999787,102.46355687660308,0.0
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,strict,P,200,330,328,328,323,5,7,0.9847560975609756,0.9787878787878788,0.9817629179331308,0.9939393939393939,22.804878048780367,9.999999999999787,102.46355687660308,0.0
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,strict,S,50,330,324,324,55,269,275,0.1697530864197531,0.16666666666666666,0.16819571865443425,0.9818181818181818,438.8580246913581,199.99999999999972,1131.4069957903996,0.08024691358024691
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,strict,S,100,330,324,324,94,230,236,0.29012345679012347,0.28484848484848485,0.2874617737003058,0.9818181818181818,438.8580246913581,199.99999999999972,1131.4069957903996,0.08024691358024691
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,strict,S,200,330,324,324,163,161,167,0.5030864197530864,0.49393939393939396,0.4984709480122324,0.9818181818181818,438.8580246913581,199.99999999999972,1131.4069957903996,0.08024691358024691
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,unconstrained,P,50,330,330,328,318,12,12,0.9636363636363636,0.9636363636363636,0.9636363636363636,1.0,28.939393939393817,9.999999999999787,130.11999124351382,0.006060606060606061
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,unconstrained,P,100,330,330,328,323,7,7,0.9787878787878788,0.9787878787878788,0.9787878787878788,1.0,28.939393939393817,9.999999999999787,130.11999124351382,0.006060606060606061
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,unconstrained,P,200,330,330,328,323,7,7,0.9787878787878788,0.9787878787878788,0.9787878787878788,1.0,28.939393939393817,9.999999999999787,130.11999124351382,0.006060606060606061
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,unconstrained,S,50,330,330,324,55,275,275,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,468.48484848484856,209.99999999999997,1260.0610855803536,0.08181818181818182
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,unconstrained,S,100,330,330,324,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,468.48484848484856,209.99999999999997,1260.0610855803536,0.08181818181818182
strengthening/phasenet/Zonly/seed_44/Zonly/evaluation/PhaseNetMatched_seed44,unconstrained,S,200,330,330,324,164,166,166,0.49696969696969695,0.49696969696969695,0.49696969696969695,1.0,468.48484848484856,209.99999999999997,1260.0610855803536,0.08181818181818182
submission40/Full3C/baselines/AIC,accepted,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,accepted,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,accepted,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,accepted,S,50,330,303,300,0,303,330,0.0,0.0,0.0,0.9181818181818182,5247.293729372937,4830.000000000001,5981.111771217955,0.9834983498349835
submission40/Full3C/baselines/AIC,accepted,S,100,330,303,300,0,303,330,0.0,0.0,0.0,0.9181818181818182,5247.293729372937,4830.000000000001,5981.111771217955,0.9834983498349835
submission40/Full3C/baselines/AIC,accepted,S,200,330,303,300,0,303,330,0.0,0.0,0.0,0.9181818181818182,5247.293729372937,4830.000000000001,5981.111771217955,0.9834983498349835
submission40/Full3C/baselines/AIC,strict,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,strict,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,strict,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,strict,S,50,330,300,300,0,300,330,0.0,0.0,0.0,0.9090909090909091,5250.133333333333,4850.000000000001,5989.533537764022,0.9833333333333333
submission40/Full3C/baselines/AIC,strict,S,100,330,300,300,0,300,330,0.0,0.0,0.0,0.9090909090909091,5250.133333333333,4850.000000000001,5989.533537764022,0.9833333333333333
submission40/Full3C/baselines/AIC,strict,S,200,330,300,300,0,300,330,0.0,0.0,0.0,0.9090909090909091,5250.133333333333,4850.000000000001,5989.533537764022,0.9833333333333333
submission40/Full3C/baselines/AIC,unconstrained,P,50,330,330,330,94,236,236,0.28484848484848485,0.28484848484848485,0.28484848484848485,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,unconstrained,P,100,330,330,330,122,208,208,0.3696969696969697,0.3696969696969697,0.3696969696969697,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,unconstrained,P,200,330,330,330,144,186,186,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,953.3939393939394,344.9999999999998,1899.0375552799467,0.21818181818181817
submission40/Full3C/baselines/AIC,unconstrained,S,50,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5293.121212121212,4930.0,6068.805259087432,0.9848484848484849
submission40/Full3C/baselines/AIC,unconstrained,S,100,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5293.121212121212,4930.0,6068.805259087432,0.9848484848484849
submission40/Full3C/baselines/AIC,unconstrained,S,200,330,330,330,0,330,330,0.0,0.0,0.0,1.0,5293.121212121212,4930.0,6068.805259087432,0.9848484848484849
submission40/Full3C/baselines/CNN,accepted,P,50,330,324,306,225,99,105,0.6944444444444444,0.6818181818181818,0.6880733944954128,0.9818181818181818,145.89506172839498,30.00000000000025,687.1481142113377,0.015432098765432098
submission40/Full3C/baselines/CNN,accepted,P,100,330,324,306,258,66,72,0.7962962962962963,0.7818181818181819,0.7889908256880734,0.9818181818181818,145.89506172839498,30.00000000000025,687.1481142113377,0.015432098765432098
submission40/Full3C/baselines/CNN,accepted,P,200,330,324,306,285,39,45,0.8796296296296297,0.8636363636363636,0.8715596330275229,0.9818181818181818,145.89506172839498,30.00000000000025,687.1481142113377,0.015432098765432098
submission40/Full3C/baselines/CNN,accepted,S,50,330,248,127,75,173,255,0.3024193548387097,0.22727272727272727,0.25951557093425603,0.7515151515151515,1025.9274193548388,169.99999999999994,2374.626541095972,0.1774193548387097
submission40/Full3C/baselines/CNN,accepted,S,100,330,248,127,104,144,226,0.41935483870967744,0.3151515151515151,0.35986159169550175,0.7515151515151515,1025.9274193548388,169.99999999999994,2374.626541095972,0.1774193548387097
