peak_threshold,quality_threshold,max_SP_seconds,Policy,Phase,Tolerance_ms,Method,Mode,BaseSeed,MetaSeed,N,N_accepted,TP,F1,Coverage,MAE_ms
0.3,3,20,strict,S,100,Stack,Full3C,43,42,330,309,181,0.5665101721439749,0.9363636363636364,462.556634304207
0.3,3,20,strict,S,100,Stack,Full3C,43,43,330,306,181,0.5691823899371069,0.9272727272727272,577.843137254902
0.3,3,20,strict,S,100,Stack,Full3C,43,44,330,311,183,0.5709828393135725,0.9424242424242424,449.19614147909965
0.3,3,20,strict,S,100,Stack,Zonly,43,42,330,248,70,0.2422145328719723,0.7515151515151515,1026.8548387096773
0.3,3,20,strict,S,100,Stack,Zonly,43,43,330,242,70,0.24475524475524477,0.7333333333333333,1016.9421487603306
0.3,3,20,strict,S,100,Stack,Zonly,43,44,330,218,68,0.24817518248175183,0.6606060606060606,1040.5504587155963
0.3,3,20,strict,S,100,Stack,Full3C,44,42,330,320,178,0.5476923076923077,0.9696969696969697,445.6875
0.3,3,20,strict,S,100,Stack,Full3C,44,43,330,308,181,0.567398119122257,0.9333333333333333,480.97402597402595
0.3,3,20,strict,S,100,Stack,Full3C,44,44,330,315,175,0.5426356589147286,0.9545454545454546,497.3015873015873
0.3,3,20,strict,S,100,Stack,Zonly,44,42,330,252,80,0.27491408934707906,0.7636363636363637,974.9603174603175
0.3,3,20,strict,S,100,Stack,Zonly,44,43,330,245,75,0.2608695652173913,0.7424242424242424,861.5102040816327
0.3,3,20,strict,S,100,Stack,Zonly,44,44,330,256,77,0.2627986348122867,0.7757575757575758,844.1015625
0.3,3,20,strict,S,100,PhaseNetMatched,Full3C,42,,330,327,191,0.5814307458143074,0.990909090909091,176.42201834862382
0.3,3,20,strict,S,100,PhaseNetMatched,Full3C,43,,330,323,202,0.6186830015313936,0.9787878787878788,162.0433436532508
0.3,3,20,strict,S,100,PhaseNetMatched,Full3C,44,,330,326,183,0.5579268292682927,0.9878787878787879,163.9263803680981
0.3,3,20,strict,S,100,PhaseNetMatched,Zonly,42,,330,325,97,0.2961832061068702,0.9848484848484849,551.3846153846155
0.3,3,20,strict,S,100,PhaseNetMatched,Zonly,43,,330,320,103,0.3169230769230769,0.9696969696969697,413.84375
0.3,3,20,strict,S,100,PhaseNetMatched,Zonly,44,,330,324,94,0.2874617737003058,0.9818181818181818,438.858024691358
0.3,3,20,strict,S,100,Stack,Full3C,42,42,330,315,179,0.5550387596899224,0.9545454545454546,470.7936507936508
0.3,3,20,strict,S,100,Stack,Full3C,42,43,330,310,173,0.540625,0.9393939393939394,526.2258064516129
0.3,3,20,strict,S,100,Stack,Full3C,42,44,330,313,177,0.5505443234836703,0.9484848484848485,444.4408945686901
0.3,3,20,strict,S,100,Stack,Zonly,42,42,330,246,76,0.2638888888888889,0.7454545454545455,886.1788617886178
0.3,3,20,strict,S,100,Stack,Zonly,42,43,330,222,68,0.2463768115942029,0.6727272727272727,986.1711711711711
0.3,3,20,strict,S,100,Stack,Zonly,42,44,330,170,68,0.272,0.5151515151515151,687.0588235294116
0.3,3,30,accepted,P,100,Stack,Full3C,43,42,330,327,275,0.837138508371385,0.990909090909091,129.17431192660538
0.3,3,30,accepted,P,100,Stack,Full3C,43,43,330,325,272,0.8305343511450382,0.9848484848484849,127.16923076923064
0.3,3,30,accepted,P,100,Stack,Full3C,43,44,330,327,272,0.8280060882800608,0.990909090909091,131.89602446483167
0.3,3,30,accepted,P,100,Stack,Zonly,43,42,330,330,269,0.8151515151515152,1.0,328.3030303030302
0.3,3,30,accepted,P,100,Stack,Zonly,43,43,330,326,266,0.8109756097560976,0.9878787878787879,130.64417177914098
0.3,3,30,accepted,P,100,Stack,Zonly,43,44,330,325,267,0.815267175572519,0.9848484848484849,129.63076923076915
0.3,3,30,accepted,P,100,Stack,Full3C,44,42,330,327,269,0.8188736681887366,0.990909090909091,105.65749235473994
0.3,3,30,accepted,P,100,Stack,Full3C,44,43,330,324,270,0.8256880733944955,0.9818181818181818,102.96296296296285
0.3,3,30,accepted,P,100,Stack,Full3C,44,44,330,330,268,0.8121212121212121,1.0,354.4242424242423
0.3,3,30,accepted,P,100,Stack,Zonly,44,42,330,326,268,0.8170731707317073,0.9878787878787879,128.80368098159497
0.3,3,30,accepted,P,100,Stack,Zonly,44,43,330,329,271,0.8224582701062215,0.996969696969697,291.6717325227963
0.3,3,30,accepted,P,100,Stack,Zonly,44,44,330,327,270,0.821917808219178,0.990909090909091,159.6024464831803
0.3,3,30,accepted,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.3,3,30,accepted,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.3,3,30,accepted,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.3,3,30,accepted,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.3,3,30,accepted,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.3,3,30,accepted,P,100,PhaseNetMatched,Zonly,44,,330,330,323,0.9787878787878788,1.0,28.939393939393817
0.3,3,30,accepted,P,100,Stack,Full3C,42,42,330,327,276,0.8401826484018264,0.990909090909091,126.97247706422004
0.3,3,30,accepted,P,100,Stack,Full3C,42,43,330,326,271,0.8262195121951219,0.9878787878787879,129.47852760736185
0.3,3,30,accepted,P,100,Stack,Full3C,42,44,330,329,271,0.8224582701062215,0.996969696969697,291.88449848024305
0.3,3,30,accepted,P,100,Stack,Zonly,42,42,330,328,264,0.8024316109422492,0.9939393939393939,169.54268292682917
0.3,3,30,accepted,P,100,Stack,Zonly,42,43,330,324,265,0.8103975535168195,0.9818181818181818,131.63580246913565
0.3,3,30,accepted,P,100,Stack,Zonly,42,44,330,326,264,0.8048780487804879,0.9878787878787879,134.87730061349683
0.3,3,30,accepted,S,100,Stack,Full3C,43,42,330,324,186,0.5688073394495413,0.9818181818181818,577.6543209876543
0.3,3,30,accepted,S,100,Stack,Full3C,43,43,330,324,185,0.5657492354740061,0.9818181818181818,735.6481481481482
0.3,3,30,accepted,S,100,Stack,Full3C,43,44,330,326,187,0.5701219512195121,0.9878787878787879,638.9877300613497
0.3,3,30,accepted,S,100,Stack,Zonly,43,42,330,315,83,0.25736434108527134,0.9545454545454546,1386.5396825396826
0.3,3,30,accepted,S,100,Stack,Zonly,43,43,330,300,78,0.24761904761904763,0.9090909090909091,1260.5
0.3,3,30,accepted,S,100,Stack,Zonly,43,44,330,292,78,0.2508038585209003,0.8848484848484849,1350.7876712328766
0.3,3,30,accepted,S,100,Stack,Full3C,44,42,330,326,180,0.5487804878048781,0.9878787878787879,522.4539877300614
0.3,3,30,accepted,S,100,Stack,Full3C,44,43,330,321,182,0.5591397849462365,0.9727272727272728,631.0280373831774
0.3,3,30,accepted,S,100,Stack,Full3C,44,44,330,326,175,0.5335365853658537,0.9878787878787879,723.5276073619632
0.3,3,30,accepted,S,100,Stack,Zonly,44,42,330,310,93,0.290625,0.9393939393939394,972.4193548387096
0.3,3,30,accepted,S,100,Stack,Zonly,44,43,330,308,84,0.26332288401253917,0.9333333333333333,1050.3246753246754
0.3,3,30,accepted,S,100,Stack,Zonly,44,44,330,318,85,0.2623456790123457,0.9636363636363636,994.6855345911949
0.3,3,30,accepted,S,100,PhaseNetMatched,Full3C,42,,330,330,191,0.5787878787878787,1.0,179.54545454545453
0.3,3,30,accepted,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.3,3,30,accepted,S,100,PhaseNetMatched,Full3C,44,,330,329,184,0.5584218512898331,0.996969696969697,166.80851063829783
0.3,3,30,accepted,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.3,3,30,accepted,S,100,PhaseNetMatched,Zonly,43,,330,327,105,0.319634703196347,0.990909090909091,441.9877675840979
0.3,3,30,accepted,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.3,3,30,accepted,S,100,Stack,Full3C,42,42,330,322,181,0.5552147239263804,0.9757575757575757,492.2049689440994
0.3,3,30,accepted,S,100,Stack,Full3C,42,43,330,320,174,0.5353846153846153,0.9696969696969697,617.625
0.3,3,30,accepted,S,100,Stack,Full3C,42,44,330,322,178,0.5460122699386503,0.9757575757575757,553.5093167701864
0.3,3,30,accepted,S,100,Stack,Zonly,42,42,330,315,90,0.27906976744186046,0.9545454545454546,1170.0
0.3,3,30,accepted,S,100,Stack,Zonly,42,43,330,292,87,0.2797427652733119,0.8848484848484849,1220.650684931507
0.3,3,30,accepted,S,100,Stack,Zonly,42,44,330,284,88,0.28664495114006516,0.8606060606060606,1150.5633802816901
0.3,3,30,strict,P,100,Stack,Full3C,43,42,330,321,274,0.8417818740399385,0.9727272727272728,125.6697819314641
0.3,3,30,strict,P,100,Stack,Full3C,43,43,330,322,271,0.8312883435582822,0.9757575757575757,126.36645962732905
0.3,3,30,strict,P,100,Stack,Full3C,43,44,330,323,271,0.8300153139356815,0.9787878787878788,129.16408668730637
0.3,3,30,strict,P,100,Stack,Zonly,43,42,330,326,267,0.8140243902439024,0.9878787878787879,292.0245398773005
0.3,3,30,strict,P,100,Stack,Zonly,43,43,330,323,265,0.8116385911179173,0.9787878787878788,129.1021671826624
0.3,3,30,strict,P,100,Stack,Zonly,43,44,330,322,266,0.8159509202453987,0.9757575757575757,128.35403726708063
0.3,3,30,strict,P,100,Stack,Full3C,44,42,330,322,269,0.8251533742331288,0.9757575757575757,102.32919254658376
0.3,3,30,strict,P,100,Stack,Full3C,44,43,330,322,270,0.8282208588957055,0.9757575757575757,101.27329192546573
0.3,3,30,strict,P,100,Stack,Full3C,44,44,330,325,268,0.8183206106870229,0.9848484848484849,104.79999999999991
0.3,3,30,strict,P,100,Stack,Zonly,44,42,330,318,266,0.8209876543209876,0.9636363636363636,102.83018867924517
0.3,3,30,strict,P,100,Stack,Zonly,44,43,330,324,271,0.8287461773700305,0.9818181818181818,127.7469135802468
0.3,3,30,strict,P,100,Stack,Zonly,44,44,330,322,268,0.8220858895705522,0.9757575757575757,151.89440993788807
0.3,3,30,strict,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.3,3,30,strict,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.3,3,30,strict,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.3,3,30,strict,P,100,PhaseNetMatched,Zonly,42,,330,329,326,0.9893778452200304,0.996969696969697,18.510638297872223
0.3,3,30,strict,P,100,PhaseNetMatched,Zonly,43,,330,327,322,0.9802130898021308,0.990909090909091,26.51376146788965
0.3,3,30,strict,P,100,PhaseNetMatched,Zonly,44,,330,328,323,0.9817629179331308,0.9939393939393939,22.804878048780363
0.3,3,30,strict,P,100,Stack,Full3C,42,42,330,324,275,0.8409785932721713,0.9818181818181818,126.45061728395048
0.3,3,30,strict,P,100,Stack,Full3C,42,43,330,322,271,0.8312883435582822,0.9757575757575757,125.4968944099378
0.3,3,30,strict,P,100,Stack,Full3C,42,44,330,324,271,0.8287461773700305,0.9818181818181818,129.41358024691345
0.3,3,30,strict,P,100,Stack,Zonly,42,42,330,326,263,0.801829268292683,0.9878787878787879,168.49693251533728
0.3,3,30,strict,P,100,Stack,Zonly,42,43,330,321,263,0.8079877112135176,0.9727272727272728,132.33644859813072
0.3,3,30,strict,P,100,Stack,Zonly,42,44,330,322,262,0.803680981595092,0.9757575757575757,133.91304347826076
0.3,3,30,strict,S,100,Stack,Full3C,43,42,330,309,181,0.5665101721439749,0.9363636363636364,462.556634304207
0.3,3,30,strict,S,100,Stack,Full3C,43,43,330,307,181,0.5682888540031397,0.9303030303030303,624.0065146579805
0.3,3,30,strict,S,100,Stack,Full3C,43,44,330,312,183,0.5700934579439252,0.9454545454545454,494.4871794871795
0.3,3,30,strict,S,100,Stack,Zonly,43,42,330,249,70,0.24179620034542315,0.7545454545454545,1277.7911646586344
0.3,3,30,strict,S,100,Stack,Zonly,43,43,330,242,70,0.24475524475524477,0.7333333333333333,1236.0743801652893
0.3,3,30,strict,S,100,Stack,Zonly,43,44,330,220,68,0.24727272727272728,0.6666666666666666,1278.2272727272727
0.3,3,30,strict,S,100,Stack,Full3C,44,42,330,320,178,0.5476923076923077,0.9696969696969697,466.28125
0.3,3,30,strict,S,100,Stack,Full3C,44,43,330,308,181,0.567398119122257,0.9333333333333333,480.97402597402595
0.3,3,30,strict,S,100,Stack,Full3C,44,44,330,315,175,0.5426356589147286,0.9545454545454546,513.6825396825396
0.3,3,30,strict,S,100,Stack,Zonly,44,42,330,252,80,0.27491408934707906,0.7636363636363637,974.9603174603175
0.3,3,30,strict,S,100,Stack,Zonly,44,43,330,245,75,0.2608695652173913,0.7424242424242424,861.5102040816327
0.3,3,30,strict,S,100,Stack,Zonly,44,44,330,256,77,0.2627986348122867,0.7757575757575758,844.1015625
0.3,3,30,strict,S,100,PhaseNetMatched,Full3C,42,,330,327,191,0.5814307458143074,0.990909090909091,176.42201834862382
0.3,3,30,strict,S,100,PhaseNetMatched,Full3C,43,,330,323,202,0.6186830015313936,0.9787878787878788,162.0433436532508
0.3,3,30,strict,S,100,PhaseNetMatched,Full3C,44,,330,326,183,0.5579268292682927,0.9878787878787879,163.9263803680981
0.3,3,30,strict,S,100,PhaseNetMatched,Zonly,42,,330,325,97,0.2961832061068702,0.9848484848484849,551.3846153846155
0.3,3,30,strict,S,100,PhaseNetMatched,Zonly,43,,330,320,103,0.3169230769230769,0.9696969696969697,413.84375
0.3,3,30,strict,S,100,PhaseNetMatched,Zonly,44,,330,324,94,0.2874617737003058,0.9818181818181818,438.858024691358
0.3,3,30,strict,S,100,Stack,Full3C,42,42,330,315,179,0.5550387596899224,0.9545454545454546,470.7936507936508
0.3,3,30,strict,S,100,Stack,Full3C,42,43,330,310,173,0.540625,0.9393939393939394,526.2258064516129
0.3,3,30,strict,S,100,Stack,Full3C,42,44,330,313,177,0.5505443234836703,0.9484848484848485,444.4408945686901
0.3,3,30,strict,S,100,Stack,Zonly,42,42,330,247,76,0.2634315424610052,0.7484848484848485,940.6882591093117
0.3,3,30,strict,S,100,Stack,Zonly,42,43,330,222,68,0.2463768115942029,0.6727272727272727,986.1711711711711
0.3,3,30,strict,S,100,Stack,Zonly,42,44,330,170,68,0.272,0.5151515151515151,687.0588235294116
0.3,3,40,accepted,P,100,Stack,Full3C,43,42,330,327,275,0.837138508371385,0.990909090909091,129.17431192660538
0.3,3,40,accepted,P,100,Stack,Full3C,43,43,330,325,272,0.8305343511450382,0.9848484848484849,127.16923076923064
0.3,3,40,accepted,P,100,Stack,Full3C,43,44,330,327,272,0.8280060882800608,0.990909090909091,131.89602446483167
0.3,3,40,accepted,P,100,Stack,Zonly,43,42,330,330,269,0.8151515151515152,1.0,328.3030303030302
0.3,3,40,accepted,P,100,Stack,Zonly,43,43,330,326,266,0.8109756097560976,0.9878787878787879,130.64417177914098
0.3,3,40,accepted,P,100,Stack,Zonly,43,44,330,325,267,0.815267175572519,0.9848484848484849,129.63076923076915
0.3,3,40,accepted,P,100,Stack,Full3C,44,42,330,327,269,0.8188736681887366,0.990909090909091,105.65749235473994
0.3,3,40,accepted,P,100,Stack,Full3C,44,43,330,324,270,0.8256880733944955,0.9818181818181818,102.96296296296285
0.3,3,40,accepted,P,100,Stack,Full3C,44,44,330,330,268,0.8121212121212121,1.0,354.4242424242423
0.3,3,40,accepted,P,100,Stack,Zonly,44,42,330,326,268,0.8170731707317073,0.9878787878787879,128.80368098159497
0.3,3,40,accepted,P,100,Stack,Zonly,44,43,330,329,271,0.8224582701062215,0.996969696969697,291.6717325227963
0.3,3,40,accepted,P,100,Stack,Zonly,44,44,330,327,270,0.821917808219178,0.990909090909091,159.6024464831803
0.3,3,40,accepted,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.3,3,40,accepted,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.3,3,40,accepted,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.3,3,40,accepted,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.3,3,40,accepted,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.3,3,40,accepted,P,100,PhaseNetMatched,Zonly,44,,330,330,323,0.9787878787878788,1.0,28.939393939393817
0.3,3,40,accepted,P,100,Stack,Full3C,42,42,330,327,276,0.8401826484018264,0.990909090909091,126.97247706422004
0.3,3,40,accepted,P,100,Stack,Full3C,42,43,330,326,271,0.8262195121951219,0.9878787878787879,129.47852760736185
0.3,3,40,accepted,P,100,Stack,Full3C,42,44,330,329,271,0.8224582701062215,0.996969696969697,291.88449848024305
0.3,3,40,accepted,P,100,Stack,Zonly,42,42,330,328,264,0.8024316109422492,0.9939393939393939,169.54268292682917
0.3,3,40,accepted,P,100,Stack,Zonly,42,43,330,324,265,0.8103975535168195,0.9818181818181818,131.63580246913565
0.3,3,40,accepted,P,100,Stack,Zonly,42,44,330,326,264,0.8048780487804879,0.9878787878787879,134.87730061349683
0.3,3,40,accepted,S,100,Stack,Full3C,43,42,330,324,186,0.5688073394495413,0.9818181818181818,577.6543209876543
0.3,3,40,accepted,S,100,Stack,Full3C,43,43,330,324,185,0.5657492354740061,0.9818181818181818,735.6481481481482
0.3,3,40,accepted,S,100,Stack,Full3C,43,44,330,326,187,0.5701219512195121,0.9878787878787879,638.9877300613497
0.3,3,40,accepted,S,100,Stack,Zonly,43,42,330,315,83,0.25736434108527134,0.9545454545454546,1386.5396825396826
0.3,3,40,accepted,S,100,Stack,Zonly,43,43,330,300,78,0.24761904761904763,0.9090909090909091,1260.5
0.3,3,40,accepted,S,100,Stack,Zonly,43,44,330,292,78,0.2508038585209003,0.8848484848484849,1350.7876712328766
0.3,3,40,accepted,S,100,Stack,Full3C,44,42,330,326,180,0.5487804878048781,0.9878787878787879,522.4539877300614
0.3,3,40,accepted,S,100,Stack,Full3C,44,43,330,321,182,0.5591397849462365,0.9727272727272728,631.0280373831774
0.3,3,40,accepted,S,100,Stack,Full3C,44,44,330,326,175,0.5335365853658537,0.9878787878787879,723.5276073619632
0.3,3,40,accepted,S,100,Stack,Zonly,44,42,330,310,93,0.290625,0.9393939393939394,972.4193548387096
0.3,3,40,accepted,S,100,Stack,Zonly,44,43,330,308,84,0.26332288401253917,0.9333333333333333,1050.3246753246754
0.3,3,40,accepted,S,100,Stack,Zonly,44,44,330,318,85,0.2623456790123457,0.9636363636363636,994.6855345911949
0.3,3,40,accepted,S,100,PhaseNetMatched,Full3C,42,,330,330,191,0.5787878787878787,1.0,179.54545454545453
0.3,3,40,accepted,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.3,3,40,accepted,S,100,PhaseNetMatched,Full3C,44,,330,329,184,0.5584218512898331,0.996969696969697,166.80851063829783
0.3,3,40,accepted,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.3,3,40,accepted,S,100,PhaseNetMatched,Zonly,43,,330,327,105,0.319634703196347,0.990909090909091,441.9877675840979
0.3,3,40,accepted,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.3,3,40,accepted,S,100,Stack,Full3C,42,42,330,322,181,0.5552147239263804,0.9757575757575757,492.2049689440994
0.3,3,40,accepted,S,100,Stack,Full3C,42,43,330,320,174,0.5353846153846153,0.9696969696969697,617.625
0.3,3,40,accepted,S,100,Stack,Full3C,42,44,330,322,178,0.5460122699386503,0.9757575757575757,553.5093167701864
0.3,3,40,accepted,S,100,Stack,Zonly,42,42,330,315,90,0.27906976744186046,0.9545454545454546,1170.0
0.3,3,40,accepted,S,100,Stack,Zonly,42,43,330,292,87,0.2797427652733119,0.8848484848484849,1220.650684931507
0.3,3,40,accepted,S,100,Stack,Zonly,42,44,330,284,88,0.28664495114006516,0.8606060606060606,1150.5633802816901
0.3,3,40,strict,P,100,Stack,Full3C,43,42,330,321,274,0.8417818740399385,0.9727272727272728,125.6697819314641
0.3,3,40,strict,P,100,Stack,Full3C,43,43,330,322,271,0.8312883435582822,0.9757575757575757,126.36645962732905
0.3,3,40,strict,P,100,Stack,Full3C,43,44,330,323,271,0.8300153139356815,0.9787878787878788,129.16408668730637
0.3,3,40,strict,P,100,Stack,Zonly,43,42,330,326,267,0.8140243902439024,0.9878787878787879,292.0245398773005
0.3,3,40,strict,P,100,Stack,Zonly,43,43,330,323,265,0.8116385911179173,0.9787878787878788,129.1021671826624
0.3,3,40,strict,P,100,Stack,Zonly,43,44,330,322,266,0.8159509202453987,0.9757575757575757,128.35403726708063
0.3,3,40,strict,P,100,Stack,Full3C,44,42,330,322,269,0.8251533742331288,0.9757575757575757,102.32919254658376
0.3,3,40,strict,P,100,Stack,Full3C,44,43,330,322,270,0.8282208588957055,0.9757575757575757,101.27329192546573
0.3,3,40,strict,P,100,Stack,Full3C,44,44,330,325,268,0.8183206106870229,0.9848484848484849,104.79999999999991
0.3,3,40,strict,P,100,Stack,Zonly,44,42,330,318,266,0.8209876543209876,0.9636363636363636,102.83018867924517
0.3,3,40,strict,P,100,Stack,Zonly,44,43,330,324,271,0.8287461773700305,0.9818181818181818,127.7469135802468
0.3,3,40,strict,P,100,Stack,Zonly,44,44,330,322,268,0.8220858895705522,0.9757575757575757,151.89440993788807
0.3,3,40,strict,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.3,3,40,strict,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.3,3,40,strict,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.3,3,40,strict,P,100,PhaseNetMatched,Zonly,42,,330,329,326,0.9893778452200304,0.996969696969697,18.510638297872223
0.3,3,40,strict,P,100,PhaseNetMatched,Zonly,43,,330,327,322,0.9802130898021308,0.990909090909091,26.51376146788965
0.3,3,40,strict,P,100,PhaseNetMatched,Zonly,44,,330,328,323,0.9817629179331308,0.9939393939393939,22.804878048780363
0.3,3,40,strict,P,100,Stack,Full3C,42,42,330,324,275,0.8409785932721713,0.9818181818181818,126.45061728395048
0.3,3,40,strict,P,100,Stack,Full3C,42,43,330,322,271,0.8312883435582822,0.9757575757575757,125.4968944099378
0.3,3,40,strict,P,100,Stack,Full3C,42,44,330,324,271,0.8287461773700305,0.9818181818181818,129.41358024691345
0.3,3,40,strict,P,100,Stack,Zonly,42,42,330,326,263,0.801829268292683,0.9878787878787879,168.49693251533728
0.3,3,40,strict,P,100,Stack,Zonly,42,43,330,321,263,0.8079877112135176,0.9727272727272728,132.33644859813072
0.3,3,40,strict,P,100,Stack,Zonly,42,44,330,322,262,0.803680981595092,0.9757575757575757,133.91304347826076
0.3,3,40,strict,S,100,Stack,Full3C,43,42,330,309,181,0.5665101721439749,0.9363636363636364,462.556634304207
0.3,3,40,strict,S,100,Stack,Full3C,43,43,330,307,181,0.5682888540031397,0.9303030303030303,624.0065146579805
0.3,3,40,strict,S,100,Stack,Full3C,43,44,330,312,183,0.5700934579439252,0.9454545454545454,494.4871794871795
0.3,3,40,strict,S,100,Stack,Zonly,43,42,330,249,70,0.24179620034542315,0.7545454545454545,1277.7911646586344
0.3,3,40,strict,S,100,Stack,Zonly,43,43,330,242,70,0.24475524475524477,0.7333333333333333,1236.0743801652893
0.3,3,40,strict,S,100,Stack,Zonly,43,44,330,220,68,0.24727272727272728,0.6666666666666666,1278.2272727272727
0.3,3,40,strict,S,100,Stack,Full3C,44,42,330,320,178,0.5476923076923077,0.9696969696969697,466.28125
0.3,3,40,strict,S,100,Stack,Full3C,44,43,330,308,181,0.567398119122257,0.9333333333333333,480.97402597402595
0.3,3,40,strict,S,100,Stack,Full3C,44,44,330,315,175,0.5426356589147286,0.9545454545454546,513.6825396825396
0.3,3,40,strict,S,100,Stack,Zonly,44,42,330,252,80,0.27491408934707906,0.7636363636363637,974.9603174603175
0.3,3,40,strict,S,100,Stack,Zonly,44,43,330,245,75,0.2608695652173913,0.7424242424242424,861.5102040816327
0.3,3,40,strict,S,100,Stack,Zonly,44,44,330,256,77,0.2627986348122867,0.7757575757575758,844.1015625
0.3,3,40,strict,S,100,PhaseNetMatched,Full3C,42,,330,327,191,0.5814307458143074,0.990909090909091,176.42201834862382
0.3,3,40,strict,S,100,PhaseNetMatched,Full3C,43,,330,323,202,0.6186830015313936,0.9787878787878788,162.0433436532508
0.3,3,40,strict,S,100,PhaseNetMatched,Full3C,44,,330,326,183,0.5579268292682927,0.9878787878787879,163.9263803680981
0.3,3,40,strict,S,100,PhaseNetMatched,Zonly,42,,330,325,97,0.2961832061068702,0.9848484848484849,551.3846153846155
0.3,3,40,strict,S,100,PhaseNetMatched,Zonly,43,,330,320,103,0.3169230769230769,0.9696969696969697,413.84375
0.3,3,40,strict,S,100,PhaseNetMatched,Zonly,44,,330,324,94,0.2874617737003058,0.9818181818181818,438.858024691358
0.3,3,40,strict,S,100,Stack,Full3C,42,42,330,315,179,0.5550387596899224,0.9545454545454546,470.7936507936508
0.3,3,40,strict,S,100,Stack,Full3C,42,43,330,310,173,0.540625,0.9393939393939394,526.2258064516129
0.3,3,40,strict,S,100,Stack,Full3C,42,44,330,313,177,0.5505443234836703,0.9484848484848485,444.4408945686901
0.3,3,40,strict,S,100,Stack,Zonly,42,42,330,247,76,0.2634315424610052,0.7484848484848485,940.6882591093117
0.3,3,40,strict,S,100,Stack,Zonly,42,43,330,222,68,0.2463768115942029,0.6727272727272727,986.1711711711711
0.3,3,40,strict,S,100,Stack,Zonly,42,44,330,170,68,0.272,0.5151515151515151,687.0588235294116
0.3,4,20,accepted,P,100,Stack,Full3C,43,42,330,327,275,0.837138508371385,0.990909090909091,129.17431192660538
0.3,4,20,accepted,P,100,Stack,Full3C,43,43,330,325,272,0.8305343511450382,0.9848484848484849,127.16923076923064
0.3,4,20,accepted,P,100,Stack,Full3C,43,44,330,327,272,0.8280060882800608,0.990909090909091,131.89602446483167
0.3,4,20,accepted,P,100,Stack,Zonly,43,42,330,330,269,0.8151515151515152,1.0,328.3030303030302
0.3,4,20,accepted,P,100,Stack,Zonly,43,43,330,326,266,0.8109756097560976,0.9878787878787879,130.64417177914098
0.3,4,20,accepted,P,100,Stack,Zonly,43,44,330,325,267,0.815267175572519,0.9848484848484849,129.63076923076915
0.3,4,20,accepted,P,100,Stack,Full3C,44,42,330,327,269,0.8188736681887366,0.990909090909091,105.65749235473994
0.3,4,20,accepted,P,100,Stack,Full3C,44,43,330,324,270,0.8256880733944955,0.9818181818181818,102.96296296296285
0.3,4,20,accepted,P,100,Stack,Full3C,44,44,330,330,268,0.8121212121212121,1.0,354.4242424242423
0.3,4,20,accepted,P,100,Stack,Zonly,44,42,330,326,268,0.8170731707317073,0.9878787878787879,128.80368098159497
0.3,4,20,accepted,P,100,Stack,Zonly,44,43,330,329,271,0.8224582701062215,0.996969696969697,291.6717325227963
0.3,4,20,accepted,P,100,Stack,Zonly,44,44,330,327,270,0.821917808219178,0.990909090909091,159.6024464831803
0.3,4,20,accepted,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
