peak_threshold,quality_threshold,max_SP_seconds,Policy,Phase,Tolerance_ms,Comparison,F1_A,F1_B,Delta,CI_low,CI_high
0.4,3,30,accepted,S,100,PhaseNet Full3C minus Zonly,0.5862613352704574,0.29892579140803954,0.2873355438624179,0.23548790371348974,0.33920478151290856
0.4,3,30,accepted,S,100,Stack minus PhaseNet Full3C,0.5535030139374784,0.5862613352704574,-0.03275832133297907,-0.07267017903417532,0.005647685919714649
0.4,3,30,accepted,S,100,Stack minus PhaseNet Zonly,0.26846331042205185,0.29892579140803954,-0.030462480985987694,-0.06564683921980033,0.005297370843420243
0.4,3,30,strict,P,100,Stack Full3C minus Zonly,0.8304579535720282,0.8136796240566584,0.01677832951536984,0.002752764104107847,0.03232444968912023
0.4,3,30,strict,P,100,PhaseNet Full3C minus Zonly,0.9828098615332658,0.9832664332461757,-0.0004565717129099145,-0.010137018482474789,0.010162812566590277
0.4,3,30,strict,P,100,Stack minus PhaseNet Full3C,0.8304579535720282,0.9828098615332658,-0.15235190796123754,-0.19908519872262667,-0.1085111336063482
0.4,3,30,strict,P,100,Stack minus PhaseNet Zonly,0.8136796240566584,0.9832664332461757,-0.1695868091895173,-0.21754068541915625,-0.12448200184359726
0.4,3,30,strict,S,100,Stack Full3C minus Zonly,0.5577235389982774,0.2546205111397459,0.30310302785853155,0.24629841174915365,0.36258655115519584
0.4,3,30,strict,S,100,PhaseNet Full3C minus Zonly,0.5841838649155723,0.3013797065264237,0.2828041583891486,0.23062343516126402,0.335665896177075
0.4,3,30,strict,S,100,Stack minus PhaseNet Full3C,0.5577235389982774,0.5841838649155723,-0.026460325917294858,-0.0671546799602647,0.012365135503194817
0.4,3,30,strict,S,100,Stack minus PhaseNet Zonly,0.2546205111397459,0.3013797065264237,-0.04675919538667783,-0.08809915971693309,-0.007424539726425935
0.4,3,40,accepted,P,100,Stack Full3C minus Zonly,0.82890972034398,0.8133559842335243,0.01555373611045574,0.0005372598436446807,0.03155322364787175
0.4,3,40,accepted,P,100,PhaseNet Full3C minus Zonly,0.9833249030517619,0.9838199904967736,-0.0004950874450116993,-0.010536561308896197,0.010527766233723895
0.4,3,40,accepted,P,100,Stack minus PhaseNet Full3C,0.82890972034398,0.9833249030517619,-0.15441518270778187,-0.20118472165022716,-0.11056975051656216
0.4,3,40,accepted,P,100,Stack minus PhaseNet Zonly,0.8133559842335243,0.9838199904967736,-0.1704640062632493,-0.21836337357083477,-0.12465980670347747
0.4,3,40,accepted,S,100,Stack Full3C minus Zonly,0.5535030139374784,0.26846331042205185,0.2850397035154265,0.22843395281193501,0.3423303994864736
0.4,3,40,accepted,S,100,PhaseNet Full3C minus Zonly,0.5862613352704574,0.29892579140803954,0.2873355438624179,0.23548790371348974,0.33920478151290856
0.4,3,40,accepted,S,100,Stack minus PhaseNet Full3C,0.5535030139374784,0.5862613352704574,-0.03275832133297907,-0.07267017903417532,0.005647685919714649
0.4,3,40,accepted,S,100,Stack minus PhaseNet Zonly,0.26846331042205185,0.29892579140803954,-0.030462480985987694,-0.06564683921980033,0.005297370843420243
0.4,3,40,strict,P,100,Stack Full3C minus Zonly,0.8304579535720282,0.8136796240566584,0.01677832951536984,0.002752764104107847,0.03232444968912023
0.4,3,40,strict,P,100,PhaseNet Full3C minus Zonly,0.9828098615332658,0.9832664332461757,-0.0004565717129099145,-0.010137018482474789,0.010162812566590277
0.4,3,40,strict,P,100,Stack minus PhaseNet Full3C,0.8304579535720282,0.9828098615332658,-0.15235190796123754,-0.19908519872262667,-0.1085111336063482
0.4,3,40,strict,P,100,Stack minus PhaseNet Zonly,0.8136796240566584,0.9832664332461757,-0.1695868091895173,-0.21754068541915625,-0.12448200184359726
0.4,3,40,strict,S,100,Stack Full3C minus Zonly,0.5577235389982774,0.2546205111397459,0.30310302785853155,0.24629841174915365,0.36258655115519584
0.4,3,40,strict,S,100,PhaseNet Full3C minus Zonly,0.5841838649155723,0.3013797065264237,0.2828041583891486,0.23062343516126402,0.335665896177075
0.4,3,40,strict,S,100,Stack minus PhaseNet Full3C,0.5577235389982774,0.5841838649155723,-0.026460325917294858,-0.0671546799602647,0.012365135503194817
0.4,3,40,strict,S,100,Stack minus PhaseNet Zonly,0.2546205111397459,0.3013797065264237,-0.04675919538667783,-0.08809915971693309,-0.007424539726425935
0.4,4,20,accepted,P,100,Stack Full3C minus Zonly,0.82890972034398,0.8133559842335243,0.01555373611045574,0.0005372598436446807,0.03155322364787175
0.4,4,20,accepted,P,100,PhaseNet Full3C minus Zonly,0.9833249030517619,0.9838199904967736,-0.0004950874450116993,-0.010536561308896197,0.010527766233723895
0.4,4,20,accepted,P,100,Stack minus PhaseNet Full3C,0.82890972034398,0.9833249030517619,-0.15441518270778187,-0.20118472165022716,-0.11056975051656216
0.4,4,20,accepted,P,100,Stack minus PhaseNet Zonly,0.8133559842335243,0.9838199904967736,-0.1704640062632493,-0.21836337357083477,-0.12465980670347747
0.4,4,20,accepted,S,100,Stack Full3C minus Zonly,0.5537884093807365,0.26846331042205185,0.28532509895868463,0.22876156923834043,0.34259760928061983
0.4,4,20,accepted,S,100,PhaseNet Full3C minus Zonly,0.5862613352704574,0.29892579140803954,0.2873355438624179,0.23548790371348974,0.33920478151290856
0.4,4,20,accepted,S,100,Stack minus PhaseNet Full3C,0.5537884093807365,0.5862613352704574,-0.03247292588972095,-0.07232439637772774,0.006059237836489146
0.4,4,20,accepted,S,100,Stack minus PhaseNet Zonly,0.26846331042205185,0.29892579140803954,-0.030462480985987694,-0.06564683921980033,0.005297370843420243
0.4,4,20,strict,P,100,Stack Full3C minus Zonly,0.8304579535720282,0.8136796240566584,0.01677832951536984,0.002752764104107847,0.03232444968912023
0.4,4,20,strict,P,100,PhaseNet Full3C minus Zonly,0.9828098615332658,0.9832664332461757,-0.0004565717129099145,-0.010137018482474789,0.010162812566590277
0.4,4,20,strict,P,100,Stack minus PhaseNet Full3C,0.8304579535720282,0.9828098615332658,-0.15235190796123754,-0.19908519872262667,-0.1085111336063482
0.4,4,20,strict,P,100,Stack minus PhaseNet Zonly,0.8136796240566584,0.9832664332461757,-0.1695868091895173,-0.21754068541915625,-0.12448200184359726
0.4,4,20,strict,S,100,Stack Full3C minus Zonly,0.5577235389982774,0.2549945963830023,0.3027289426152751,0.2458469412822765,0.3623461686442683
0.4,4,20,strict,S,100,PhaseNet Full3C minus Zonly,0.5841838649155723,0.3013797065264237,0.2828041583891486,0.23062343516126402,0.335665896177075
0.4,4,20,strict,S,100,Stack minus PhaseNet Full3C,0.5577235389982774,0.5841838649155723,-0.026460325917294858,-0.0671546799602647,0.012365135503194817
0.4,4,20,strict,S,100,Stack minus PhaseNet Zonly,0.2549945963830023,0.3013797065264237,-0.04638511014342139,-0.08766332930448104,-0.007133836013480954
0.4,4,30,accepted,P,100,Stack Full3C minus Zonly,0.82890972034398,0.8133559842335243,0.01555373611045574,0.0005372598436446807,0.03155322364787175
0.4,4,30,accepted,P,100,PhaseNet Full3C minus Zonly,0.9833249030517619,0.9838199904967736,-0.0004950874450116993,-0.010536561308896197,0.010527766233723895
0.4,4,30,accepted,P,100,Stack minus PhaseNet Full3C,0.82890972034398,0.9833249030517619,-0.15441518270778187,-0.20118472165022716,-0.11056975051656216
0.4,4,30,accepted,P,100,Stack minus PhaseNet Zonly,0.8133559842335243,0.9838199904967736,-0.1704640062632493,-0.21836337357083477,-0.12465980670347747
0.4,4,30,accepted,S,100,Stack Full3C minus Zonly,0.5535030139374784,0.26846331042205185,0.2850397035154265,0.22843395281193501,0.3423303994864736
0.4,4,30,accepted,S,100,PhaseNet Full3C minus Zonly,0.5862613352704574,0.29892579140803954,0.2873355438624179,0.23548790371348974,0.33920478151290856
0.4,4,30,accepted,S,100,Stack minus PhaseNet Full3C,0.5535030139374784,0.5862613352704574,-0.03275832133297907,-0.07267017903417532,0.005647685919714649
0.4,4,30,accepted,S,100,Stack minus PhaseNet Zonly,0.26846331042205185,0.29892579140803954,-0.030462480985987694,-0.06564683921980033,0.005297370843420243
0.4,4,30,strict,P,100,Stack Full3C minus Zonly,0.8304579535720282,0.8136796240566584,0.01677832951536984,0.002752764104107847,0.03232444968912023
0.4,4,30,strict,P,100,PhaseNet Full3C minus Zonly,0.9828098615332658,0.9832664332461757,-0.0004565717129099145,-0.010137018482474789,0.010162812566590277
0.4,4,30,strict,P,100,Stack minus PhaseNet Full3C,0.8304579535720282,0.9828098615332658,-0.15235190796123754,-0.19908519872262667,-0.1085111336063482
0.4,4,30,strict,P,100,Stack minus PhaseNet Zonly,0.8136796240566584,0.9832664332461757,-0.1695868091895173,-0.21754068541915625,-0.12448200184359726
0.4,4,30,strict,S,100,Stack Full3C minus Zonly,0.5577235389982774,0.2546205111397459,0.30310302785853155,0.24629841174915365,0.36258655115519584
0.4,4,30,strict,S,100,PhaseNet Full3C minus Zonly,0.5841838649155723,0.3013797065264237,0.2828041583891486,0.23062343516126402,0.335665896177075
0.4,4,30,strict,S,100,Stack minus PhaseNet Full3C,0.5577235389982774,0.5841838649155723,-0.026460325917294858,-0.0671546799602647,0.012365135503194817
0.4,4,30,strict,S,100,Stack minus PhaseNet Zonly,0.2546205111397459,0.3013797065264237,-0.04675919538667783,-0.08809915971693309,-0.007424539726425935
0.4,4,40,accepted,P,100,Stack Full3C minus Zonly,0.82890972034398,0.8133559842335243,0.01555373611045574,0.0005372598436446807,0.03155322364787175
0.4,4,40,accepted,P,100,PhaseNet Full3C minus Zonly,0.9833249030517619,0.9838199904967736,-0.0004950874450116993,-0.010536561308896197,0.010527766233723895
0.4,4,40,accepted,P,100,Stack minus PhaseNet Full3C,0.82890972034398,0.9833249030517619,-0.15441518270778187,-0.20118472165022716,-0.11056975051656216
0.4,4,40,accepted,P,100,Stack minus PhaseNet Zonly,0.8133559842335243,0.9838199904967736,-0.1704640062632493,-0.21836337357083477,-0.12465980670347747
0.4,4,40,accepted,S,100,Stack Full3C minus Zonly,0.5535030139374784,0.26846331042205185,0.2850397035154265,0.22843395281193501,0.3423303994864736
0.4,4,40,accepted,S,100,PhaseNet Full3C minus Zonly,0.5862613352704574,0.29892579140803954,0.2873355438624179,0.23548790371348974,0.33920478151290856
0.4,4,40,accepted,S,100,Stack minus PhaseNet Full3C,0.5535030139374784,0.5862613352704574,-0.03275832133297907,-0.07267017903417532,0.005647685919714649
0.4,4,40,accepted,S,100,Stack minus PhaseNet Zonly,0.26846331042205185,0.29892579140803954,-0.030462480985987694,-0.06564683921980033,0.005297370843420243
0.4,4,40,strict,P,100,Stack Full3C minus Zonly,0.8304579535720282,0.8136796240566584,0.01677832951536984,0.002752764104107847,0.03232444968912023
0.4,4,40,strict,P,100,PhaseNet Full3C minus Zonly,0.9828098615332658,0.9832664332461757,-0.0004565717129099145,-0.010137018482474789,0.010162812566590277
0.4,4,40,strict,P,100,Stack minus PhaseNet Full3C,0.8304579535720282,0.9828098615332658,-0.15235190796123754,-0.19908519872262667,-0.1085111336063482
0.4,4,40,strict,P,100,Stack minus PhaseNet Zonly,0.8136796240566584,0.9832664332461757,-0.1695868091895173,-0.21754068541915625,-0.12448200184359726
0.4,4,40,strict,S,100,Stack Full3C minus Zonly,0.5577235389982774,0.2546205111397459,0.30310302785853155,0.24629841174915365,0.36258655115519584
0.4,4,40,strict,S,100,PhaseNet Full3C minus Zonly,0.5841838649155723,0.3013797065264237,0.2828041583891486,0.23062343516126402,0.335665896177075
0.4,4,40,strict,S,100,Stack minus PhaseNet Full3C,0.5577235389982774,0.5841838649155723,-0.026460325917294858,-0.0671546799602647,0.012365135503194817
0.4,4,40,strict,S,100,Stack minus PhaseNet Zonly,0.2546205111397459,0.3013797065264237,-0.04675919538667783,-0.08809915971693309,-0.007424539726425935
