peak_threshold,quality_threshold,max_SP_seconds,Policy,Phase,Tolerance_ms,Method,Mode,mean_F1,between_base_SD_F1,mean_Coverage,between_base_SD_Coverage,mean_MAE_ms,between_base_SD_MAE_ms
0.4,3,20,accepted,S,100,Stack,Zonly,0.2684633104220518,0.015733482948095977,0.8565656565656566,0.02812002203449507,1032.847174697497,61.707074193247095
0.4,3,20,accepted,S,100,PhaseNetMatched,Full3C,0.5862613352704574,0.030822228471061877,0.9919191919191919,0.006308078786260987,169.16094595596408,7.392039290142962
0.4,3,20,accepted,S,100,PhaseNetMatched,Zonly,0.29892579140803954,0.016706035215320846,0.9939393939393939,0.008017428215347233,491.8082210933275,96.91995082947638
0.4,3,20,strict,P,100,Stack,Full3C,0.8304579535720282,0.007096273931644358,0.9720538720538721,0.004082274630633693,118.60683743252697,14.071694875731632
0.4,3,20,strict,P,100,Stack,Zonly,0.8136796240566584,0.009556553170497745,0.9696969696969697,0.002020202020202033,129.46871972274784,2.547074061263368
0.4,3,20,strict,P,100,PhaseNetMatched,Full3C,0.9828098615332658,0.0017657158011027076,0.997979797979798,0.003499092540543209,34.472714954422116,6.392251627654092
0.4,3,20,strict,P,100,PhaseNetMatched,Zonly,0.9832664332461757,0.005515551932827642,0.9929292929292929,0.004628864338339201,22.575519763812533,3.9551930816842353
0.4,3,20,strict,S,100,Stack,Full3C,0.5577235389982775,0.008903172360812088,0.9104377104377105,0.024101724132219896,448.6306855281825,19.191205842240738
0.4,3,20,strict,S,100,Stack,Zonly,0.25493897382755043,0.01234804098407922,0.5380471380471381,0.07474974971513003,658.1118012403132,123.61334548298672
0.4,3,20,strict,S,100,PhaseNetMatched,Full3C,0.5841838649155723,0.027238451677572238,0.9818181818181818,0.010497277621629563,167.29856850715743,6.659198584717888
0.4,3,20,strict,S,100,PhaseNetMatched,Zonly,0.30137970652642365,0.0154283943106363,0.9434343434343434,0.01723103243356766,392.8305620877248,54.79947381029126
0.4,3,30,accepted,P,100,Stack,Full3C,0.82890972034398,0.0065736942736522586,0.9855218855218856,0.0011663641801810697,144.75808079369094,32.057582394087504
0.4,3,30,accepted,P,100,Stack,Zonly,0.8133559842335244,0.007208677784376444,0.9861952861952862,0.0011663641801810697,166.71752499214315,26.30788211358611
0.4,3,30,accepted,P,100,PhaseNetMatched,Full3C,0.9833249030517619,0.001515221872468874,0.998989898989899,0.0017495462702716044,34.46866844739169,6.39271010984647
0.4,3,30,accepted,P,100,PhaseNetMatched,Zonly,0.9838199904967735,0.003828581162268285,0.997979797979798,0.0017495462702716044,24.598292959994925,2.718884593688873
0.4,3,30,accepted,S,100,Stack,Full3C,0.5535030139374784,0.0128808031453932,0.9673400673400674,0.004773551137628928,564.8833431236767,22.65050457818129
0.4,3,30,accepted,S,100,Stack,Zonly,0.2684633104220518,0.015733482948095977,0.8565656565656566,0.02812002203449507,1100.9072605388242,153.98152522066442
0.4,3,30,accepted,S,100,PhaseNetMatched,Full3C,0.5862613352704574,0.030822228471061877,0.9919191919191919,0.006308078786260987,169.16094595596408,7.392039290142962
0.4,3,30,accepted,S,100,PhaseNetMatched,Zonly,0.29892579140803954,0.016706035215320846,0.9939393939393939,0.008017428215347233,491.8082210933275,96.91995082947638
0.4,3,30,strict,P,100,Stack,Full3C,0.8304579535720282,0.007096273931644358,0.9720538720538721,0.004082274630633693,118.60683743252697,14.071694875731632
0.4,3,30,strict,P,100,Stack,Zonly,0.8136796240566584,0.009556553170497745,0.9696969696969697,0.002020202020202033,129.46871972274784,2.547074061263368
0.4,3,30,strict,P,100,PhaseNetMatched,Full3C,0.9828098615332658,0.0017657158011027076,0.997979797979798,0.003499092540543209,34.472714954422116,6.392251627654092
0.4,3,30,strict,P,100,PhaseNetMatched,Zonly,0.9832664332461757,0.005515551932827642,0.9929292929292929,0.004628864338339201,22.575519763812533,3.9551930816842353
0.4,3,30,strict,S,100,Stack,Full3C,0.5577235389982775,0.008903172360812088,0.9104377104377105,0.024101724132219896,452.8724741174063,14.567030323697685
0.4,3,30,strict,S,100,Stack,Zonly,0.2546205111397458,0.012612078503258005,0.54006734006734,0.07614267999551656,734.2111511688861,255.1502224553382
0.4,3,30,strict,S,100,PhaseNetMatched,Full3C,0.5841838649155723,0.027238451677572238,0.9818181818181818,0.010497277621629563,167.29856850715743,6.659198584717888
0.4,3,30,strict,S,100,PhaseNetMatched,Zonly,0.30137970652642365,0.0154283943106363,0.9434343434343434,0.01723103243356766,392.8305620877248,54.79947381029126
0.4,3,40,accepted,P,100,Stack,Full3C,0.82890972034398,0.0065736942736522586,0.9855218855218856,0.0011663641801810697,144.75808079369094,32.057582394087504
0.4,3,40,accepted,P,100,Stack,Zonly,0.8133559842335244,0.007208677784376444,0.9861952861952862,0.0011663641801810697,166.71752499214315,26.30788211358611
0.4,3,40,accepted,P,100,PhaseNetMatched,Full3C,0.9833249030517619,0.001515221872468874,0.998989898989899,0.0017495462702716044,34.46866844739169,6.39271010984647
0.4,3,40,accepted,P,100,PhaseNetMatched,Zonly,0.9838199904967735,0.003828581162268285,0.997979797979798,0.0017495462702716044,24.598292959994925,2.718884593688873
0.4,3,40,accepted,S,100,Stack,Full3C,0.5535030139374784,0.0128808031453932,0.9673400673400674,0.004773551137628928,564.8833431236767,22.65050457818129
0.4,3,40,accepted,S,100,Stack,Zonly,0.2684633104220518,0.015733482948095977,0.8565656565656566,0.02812002203449507,1100.9072605388242,153.98152522066442
0.4,3,40,accepted,S,100,PhaseNetMatched,Full3C,0.5862613352704574,0.030822228471061877,0.9919191919191919,0.006308078786260987,169.16094595596408,7.392039290142962
0.4,3,40,accepted,S,100,PhaseNetMatched,Zonly,0.29892579140803954,0.016706035215320846,0.9939393939393939,0.008017428215347233,491.8082210933275,96.91995082947638
0.4,3,40,strict,P,100,Stack,Full3C,0.8304579535720282,0.007096273931644358,0.9720538720538721,0.004082274630633693,118.60683743252697,14.071694875731632
0.4,3,40,strict,P,100,Stack,Zonly,0.8136796240566584,0.009556553170497745,0.9696969696969697,0.002020202020202033,129.46871972274784,2.547074061263368
0.4,3,40,strict,P,100,PhaseNetMatched,Full3C,0.9828098615332658,0.0017657158011027076,0.997979797979798,0.003499092540543209,34.472714954422116,6.392251627654092
0.4,3,40,strict,P,100,PhaseNetMatched,Zonly,0.9832664332461757,0.005515551932827642,0.9929292929292929,0.004628864338339201,22.575519763812533,3.9551930816842353
0.4,3,40,strict,S,100,Stack,Full3C,0.5577235389982775,0.008903172360812088,0.9104377104377105,0.024101724132219896,452.8724741174063,14.567030323697685
0.4,3,40,strict,S,100,Stack,Zonly,0.2546205111397458,0.012612078503258005,0.54006734006734,0.07614267999551656,734.2111511688861,255.1502224553382
0.4,3,40,strict,S,100,PhaseNetMatched,Full3C,0.5841838649155723,0.027238451677572238,0.9818181818181818,0.010497277621629563,167.29856850715743,6.659198584717888
0.4,3,40,strict,S,100,PhaseNetMatched,Zonly,0.30137970652642365,0.0154283943106363,0.9434343434343434,0.01723103243356766,392.8305620877248,54.79947381029126
0.4,4,20,accepted,P,100,Stack,Full3C,0.82890972034398,0.0065736942736522586,0.9855218855218856,0.0011663641801810697,144.75808079369094,32.057582394087504
0.4,4,20,accepted,P,100,Stack,Zonly,0.8133559842335244,0.007208677784376444,0.9861952861952862,0.0011663641801810697,166.71752499214315,26.30788211358611
0.4,4,20,accepted,P,100,PhaseNetMatched,Full3C,0.9833249030517619,0.001515221872468874,0.998989898989899,0.0017495462702716044,34.46866844739169,6.39271010984647
0.4,4,20,accepted,P,100,PhaseNetMatched,Zonly,0.9838199904967735,0.003828581162268285,0.997979797979798,0.0017495462702716044,24.598292959994925,2.718884593688873
0.4,4,20,accepted,S,100,Stack,Full3C,0.5537884093807365,0.013148133016414014,0.9663299663299664,0.004665456720724279,533.8990494807948,7.50445781423514
0.4,4,20,accepted,S,100,Stack,Zonly,0.2684633104220518,0.015733482948095977,0.8565656565656566,0.02812002203449507,1032.847174697497,61.707074193247095
0.4,4,20,accepted,S,100,PhaseNetMatched,Full3C,0.5862613352704574,0.030822228471061877,0.9919191919191919,0.006308078786260987,169.16094595596408,7.392039290142962
0.4,4,20,accepted,S,100,PhaseNetMatched,Zonly,0.29892579140803954,0.016706035215320846,0.9939393939393939,0.008017428215347233,491.8082210933275,96.91995082947638
0.4,4,20,strict,P,100,Stack,Full3C,0.8304579535720282,0.007096273931644358,0.9720538720538721,0.004082274630633693,118.60683743252697,14.071694875731632
0.4,4,20,strict,P,100,Stack,Zonly,0.8136796240566584,0.009556553170497745,0.9696969696969697,0.002020202020202033,129.46871972274784,2.547074061263368
0.4,4,20,strict,P,100,PhaseNetMatched,Full3C,0.9828098615332658,0.0017657158011027076,0.997979797979798,0.003499092540543209,34.472714954422116,6.392251627654092
0.4,4,20,strict,P,100,PhaseNetMatched,Zonly,0.9832664332461757,0.005515551932827642,0.9929292929292929,0.004628864338339201,22.575519763812533,3.9551930816842353
0.4,4,20,strict,S,100,Stack,Full3C,0.5577235389982775,0.008903172360812088,0.9104377104377105,0.024101724132219896,448.6306855281825,19.191205842240738
0.4,4,20,strict,S,100,Stack,Zonly,0.2549945963830023,0.012303879918849743,0.5377104377104377,0.07453103617188718,658.1489900684857,123.67748499793962
0.4,4,20,strict,S,100,PhaseNetMatched,Full3C,0.5841838649155723,0.027238451677572238,0.9818181818181818,0.010497277621629563,167.29856850715743,6.659198584717888
0.4,4,20,strict,S,100,PhaseNetMatched,Zonly,0.30137970652642365,0.0154283943106363,0.9434343434343434,0.01723103243356766,392.8305620877248,54.79947381029126
0.4,4,30,accepted,P,100,Stack,Full3C,0.82890972034398,0.0065736942736522586,0.9855218855218856,0.0011663641801810697,144.75808079369094,32.057582394087504
0.4,4,30,accepted,P,100,Stack,Zonly,0.8133559842335244,0.007208677784376444,0.9861952861952862,0.0011663641801810697,166.71752499214315,26.30788211358611
0.4,4,30,accepted,P,100,PhaseNetMatched,Full3C,0.9833249030517619,0.001515221872468874,0.998989898989899,0.0017495462702716044,34.46866844739169,6.39271010984647
0.4,4,30,accepted,P,100,PhaseNetMatched,Zonly,0.9838199904967735,0.003828581162268285,0.997979797979798,0.0017495462702716044,24.598292959994925,2.718884593688873
0.4,4,30,accepted,S,100,Stack,Full3C,0.5535030139374784,0.0128808031453932,0.9673400673400674,0.004773551137628928,564.8833431236767,22.65050457818129
0.4,4,30,accepted,S,100,Stack,Zonly,0.2684633104220518,0.015733482948095977,0.8565656565656566,0.02812002203449507,1100.9072605388242,153.98152522066442
0.4,4,30,accepted,S,100,PhaseNetMatched,Full3C,0.5862613352704574,0.030822228471061877,0.9919191919191919,0.006308078786260987,169.16094595596408,7.392039290142962
0.4,4,30,accepted,S,100,PhaseNetMatched,Zonly,0.29892579140803954,0.016706035215320846,0.9939393939393939,0.008017428215347233,491.8082210933275,96.91995082947638
0.4,4,30,strict,P,100,Stack,Full3C,0.8304579535720282,0.007096273931644358,0.9720538720538721,0.004082274630633693,118.60683743252697,14.071694875731632
0.4,4,30,strict,P,100,Stack,Zonly,0.8136796240566584,0.009556553170497745,0.9696969696969697,0.002020202020202033,129.46871972274784,2.547074061263368
0.4,4,30,strict,P,100,PhaseNetMatched,Full3C,0.9828098615332658,0.0017657158011027076,0.997979797979798,0.003499092540543209,34.472714954422116,6.392251627654092
0.4,4,30,strict,P,100,PhaseNetMatched,Zonly,0.9832664332461757,0.005515551932827642,0.9929292929292929,0.004628864338339201,22.575519763812533,3.9551930816842353
0.4,4,30,strict,S,100,Stack,Full3C,0.5577235389982775,0.008903172360812088,0.9104377104377105,0.024101724132219896,452.8724741174063,14.567030323697685
0.4,4,30,strict,S,100,Stack,Zonly,0.2546205111397458,0.012612078503258005,0.54006734006734,0.07614267999551656,734.2111511688861,255.1502224553382
0.4,4,30,strict,S,100,PhaseNetMatched,Full3C,0.5841838649155723,0.027238451677572238,0.9818181818181818,0.010497277621629563,167.29856850715743,6.659198584717888
0.4,4,30,strict,S,100,PhaseNetMatched,Zonly,0.30137970652642365,0.0154283943106363,0.9434343434343434,0.01723103243356766,392.8305620877248,54.79947381029126
0.4,4,40,accepted,P,100,Stack,Full3C,0.82890972034398,0.0065736942736522586,0.9855218855218856,0.0011663641801810697,144.75808079369094,32.057582394087504
0.4,4,40,accepted,P,100,Stack,Zonly,0.8133559842335244,0.007208677784376444,0.9861952861952862,0.0011663641801810697,166.71752499214315,26.30788211358611
0.4,4,40,accepted,P,100,PhaseNetMatched,Full3C,0.9833249030517619,0.001515221872468874,0.998989898989899,0.0017495462702716044,34.46866844739169,6.39271010984647
0.4,4,40,accepted,P,100,PhaseNetMatched,Zonly,0.9838199904967735,0.003828581162268285,0.997979797979798,0.0017495462702716044,24.598292959994925,2.718884593688873
0.4,4,40,accepted,S,100,Stack,Full3C,0.5535030139374784,0.0128808031453932,0.9673400673400674,0.004773551137628928,564.8833431236767,22.65050457818129
0.4,4,40,accepted,S,100,Stack,Zonly,0.2684633104220518,0.015733482948095977,0.8565656565656566,0.02812002203449507,1100.9072605388242,153.98152522066442
0.4,4,40,accepted,S,100,PhaseNetMatched,Full3C,0.5862613352704574,0.030822228471061877,0.9919191919191919,0.006308078786260987,169.16094595596408,7.392039290142962
0.4,4,40,accepted,S,100,PhaseNetMatched,Zonly,0.29892579140803954,0.016706035215320846,0.9939393939393939,0.008017428215347233,491.8082210933275,96.91995082947638
0.4,4,40,strict,P,100,Stack,Full3C,0.8304579535720282,0.007096273931644358,0.9720538720538721,0.004082274630633693,118.60683743252697,14.071694875731632
0.4,4,40,strict,P,100,Stack,Zonly,0.8136796240566584,0.009556553170497745,0.9696969696969697,0.002020202020202033,129.46871972274784,2.547074061263368
0.4,4,40,strict,P,100,PhaseNetMatched,Full3C,0.9828098615332658,0.0017657158011027076,0.997979797979798,0.003499092540543209,34.472714954422116,6.392251627654092
0.4,4,40,strict,P,100,PhaseNetMatched,Zonly,0.9832664332461757,0.005515551932827642,0.9929292929292929,0.004628864338339201,22.575519763812533,3.9551930816842353
0.4,4,40,strict,S,100,Stack,Full3C,0.5577235389982775,0.008903172360812088,0.9104377104377105,0.024101724132219896,452.8724741174063,14.567030323697685
0.4,4,40,strict,S,100,Stack,Zonly,0.2546205111397458,0.012612078503258005,0.54006734006734,0.07614267999551656,734.2111511688861,255.1502224553382
0.4,4,40,strict,S,100,PhaseNetMatched,Full3C,0.5841838649155723,0.027238451677572238,0.9818181818181818,0.010497277621629563,167.29856850715743,6.659198584717888
0.4,4,40,strict,S,100,PhaseNetMatched,Zonly,0.30137970652642365,0.0154283943106363,0.9434343434343434,0.01723103243356766,392.8305620877248,54.79947381029126
