subset,Method,Mode,Policy,Phase,Tolerance_ms,N,N_sources,mean_F1,between_base_SD_F1,mean_Coverage,between_base_SD_Coverage,mean_MAE_ms,between_base_SD_MAE_ms,mean_MedianAE_ms,between_base_SD_MedianAE_ms,mean_RMSE_ms,between_base_SD_RMSE_ms,mean_P90AE_ms,between_base_SD_P90AE_ms,mean_Outlier1s,between_base_SD_Outlier1s
historical_test_records,PhaseNetMatched,Zonly,accepted,S,100,51,48,0.302483660130719,0.02763338093955305,0.9869281045751634,0.02264118702704413,499.87861811391224,122.72357423127355,180.0000000000003,26.457513110646023,1391.7909824552885,684.6241780156251,874.6666666666664,116.38442049232098,0.0794984660530879,0.019694760169508753
historical_test_records,PhaseNetMatched,Zonly,accepted,S,200,51,48,0.5329411764705883,0.020538689215958472,0.9869281045751634,0.02264118702704413,499.87861811391224,122.72357423127355,180.0000000000003,26.457513110646023,1391.7909824552885,684.6241780156251,874.6666666666664,116.38442049232098,0.0794984660530879,0.019694760169508753
historical_test_records,PhaseNetMatched,Zonly,strict,P,50,51,48,0.9736620720895619,0.020641922162275568,0.9869281045751633,0.011320593513522098,24.491503267973684,18.90276514980963,6.666666666666525,5.773502691896135,107.34297183239606,154.70742212327514,23.333333333332998,5.773502691896418,0.006535947712418301,0.011320593513522074
historical_test_records,PhaseNetMatched,Zonly,strict,P,100,51,48,0.986863392221575,0.005604254214614907,0.9869281045751633,0.011320593513522098,24.491503267973684,18.90276514980963,6.666666666666525,5.773502691896135,107.34297183239606,154.70742212327514,23.333333333332998,5.773502691896418,0.006535947712418301,0.011320593513522074
historical_test_records,PhaseNetMatched,Zonly,strict,P,200,51,48,0.986863392221575,0.005604254214614907,0.9869281045751633,0.011320593513522098,24.491503267973684,18.90276514980963,6.666666666666525,5.773502691896135,107.34297183239606,154.70742212327514,23.333333333332998,5.773502691896418,0.006535947712418301,0.011320593513522074
historical_test_records,PhaseNetMatched,Zonly,strict,S,50,51,48,0.16001200120012002,0.034698138683883564,0.9607843137254902,0.019607843137254888,505.9502834467121,127.44099248227349,173.33333333333348,24.664414311580924,1410.8654301669417,697.288628129965,891.3333333333334,128.2198632557898,0.08179138321995465,0.021062781558103438
historical_test_records,PhaseNetMatched,Zonly,strict,S,100,51,48,0.3064873153982065,0.02748306186577564,0.9607843137254902,0.019607843137254888,505.9502834467121,127.44099248227349,173.33333333333348,24.664414311580924,1410.8654301669417,697.288628129965,891.3333333333334,128.2198632557898,0.08179138321995465,0.021062781558103438
historical_test_records,PhaseNetMatched,Zonly,strict,S,200,51,48,0.5399699969996999,0.017870496236355622,0.9607843137254902,0.019607843137254888,505.9502834467121,127.44099248227349,173.33333333333348,24.664414311580924,1410.8654301669417,697.288628129965,891.3333333333334,128.2198632557898,0.08179138321995465,0.021062781558103438
sources_without_historical_train_val,Stack,Full3C,accepted,P,50,26,25,0.6334841628959276,0.008937349841443497,0.9700854700854701,0.007401926528072099,367.3059829059828,243.7377969140857,37.222222222221724,2.545875386086764,1562.2185776216497,1225.1379958598977,211.66666666666688,21.794494717703376,0.008547008547008548,0.007401926528072126
sources_without_historical_train_val,Stack,Full3C,accepted,P,100,26,25,0.7028657616892912,0.0026124446569666233,0.9700854700854701,0.007401926528072099,367.3059829059828,243.7377969140857,37.222222222221724,2.545875386086764,1562.2185776216497,1225.1379958598977,211.66666666666688,21.794494717703376,0.008547008547008548,0.007401926528072126
sources_without_historical_train_val,Stack,Full3C,accepted,P,200,26,25,0.8677727501256913,0.009552538964303636,0.9700854700854701,0.007401926528072099,367.3059829059828,243.7377969140857,37.222222222221724,2.545875386086764,1562.2185776216497,1225.1379958598977,211.66666666666688,21.794494717703376,0.008547008547008548,0.007401926528072126
sources_without_historical_train_val,Stack,Full3C,accepted,S,50,26,25,0.32679738562091504,0.034584984458360654,0.9615384615384616,0.0,822.3555555555557,92.19229501026247,174.44444444444446,8.38870492807875,2034.4034009715158,155.51632095764376,2414.888888888893,984.0601457077588,0.11555555555555555,0.020367003088692617
sources_without_historical_train_val,Stack,Full3C,accepted,S,100,26,25,0.4444444444444445,0.013071895424836583,0.9615384615384616,0.0,822.3555555555557,92.19229501026247,174.44444444444446,8.38870492807875,2034.4034009715158,155.51632095764376,2414.888888888893,984.0601457077588,0.11555555555555555,0.020367003088692617
sources_without_historical_train_val,Stack,Full3C,accepted,S,200,26,25,0.5446623093681917,0.01996765008695354,0.9615384615384616,0.0,822.3555555555557,92.19229501026247,174.44444444444446,8.38870492807875,2034.4034009715158,155.51632095764376,2414.888888888893,984.0601457077588,0.11555555555555555,0.020367003088692617
sources_without_historical_train_val,Stack,Full3C,strict,P,50,26,25,0.6474074074074074,0.006789001029564191,0.9273504273504274,0.007401926528072099,74.72962962962947,5.117388455946461,34.44444444444401,4.194352464039421,136.74590278270165,4.299012715018128,154.33333333333343,6.173419725817387,0.0,0.0
sources_without_historical_train_val,Stack,Full3C,strict,P,100,26,25,0.7184313725490196,0.0027169424432452625,0.9273504273504274,0.007401926528072099,74.72962962962947,5.117388455946461,34.44444444444401,4.194352464039421,136.74590278270165,4.299012715018128,154.33333333333343,6.173419725817387,0.0,0.0
sources_without_historical_train_val,Stack,Full3C,strict,P,200,26,25,0.8868845315904139,0.006677337779343091,0.9273504273504274,0.007401926528072099,74.72962962962947,5.117388455946461,34.44444444444401,4.194352464039421,136.74590278270165,4.299012715018128,154.33333333333343,6.173419725817387,0.0,0.0
sources_without_historical_train_val,Stack,Full3C,strict,S,50,26,25,0.33385087368280647,0.03614154527899196,0.9188034188034189,0.007401926528072163,708.9040257648956,10.748667084798127,158.8888888888889,15.840641588203425,1872.126564377478,26.683268703946016,1463.777777777778,444.2593503465857,0.09228663446054751,0.01592683973612889
sources_without_historical_train_val,Stack,Full3C,strict,S,100,26,25,0.4498777288693255,0.00859702829116411,0.9188034188034189,0.007401926528072163,708.9040257648956,10.748667084798127,158.8888888888889,15.840641588203425,1872.126564377478,26.683268703946016,1463.777777777778,444.2593503465857,0.09228663446054751,0.01592683973612889
sources_without_historical_train_val,Stack,Full3C,strict,S,200,26,25,0.5525641367658174,0.016621325272653843,0.9188034188034189,0.007401926528072163,708.9040257648956,10.748667084798127,158.8888888888889,15.840641588203425,1872.126564377478,26.683268703946016,1463.777777777778,444.2593503465857,0.09228663446054751,0.01592683973612889
sources_without_historical_train_val,Stack,Zonly,accepted,P,50,26,25,0.5879906150494386,0.07802421831139049,0.9487179487179488,0.01282051282051283,521.8099715099714,242.08181586672595,42.77777777777741,4.811252243246823,1918.9819643781095,858.8092364905489,207.44444444444446,35.92327214329841,0.02153846153846154,0.0071058494669492414
sources_without_historical_train_val,Stack,Zonly,accepted,P,100,26,25,0.7063516004692475,0.011789351372556541,0.9487179487179488,0.01282051282051283,521.8099715099714,242.08181586672595,42.77777777777741,4.811252243246823,1918.9819643781095,858.8092364905489,207.44444444444446,35.92327214329841,0.02153846153846154,0.0071058494669492414
sources_without_historical_train_val,Stack,Zonly,accepted,P,200,26,25,0.873001508295626,0.003816090604990733,0.9487179487179488,0.01282051282051283,521.8099715099714,242.08181586672595,42.77777777777741,4.811252243246823,1918.9819643781095,858.8092364905489,207.44444444444446,35.92327214329841,0.02153846153846154,0.0071058494669492414
sources_without_historical_train_val,Stack,Zonly,accepted,S,50,26,25,0.1787101458598309,0.05101913566333016,0.8205128205128205,0.022205779584216424,1597.8789067530488,97.54029169933825,369.4444444444441,9.477067838462183,3049.3613662250123,86.7194185825399,4846.88888888889,238.2972777700009,0.27981085784289444,0.030964627098152186
sources_without_historical_train_val,Stack,Zonly,accepted,S,100,26,25,0.19743397314385377,0.0299867838967609,0.8205128205128205,0.022205779584216424,1597.8789067530488,97.54029169933825,369.4444444444441,9.477067838462183,3049.3613662250123,86.7194185825399,4846.88888888889,238.2972777700009,0.27981085784289444,0.030964627098152186
sources_without_historical_train_val,Stack,Zonly,accepted,S,200,26,25,0.2955402099853886,0.014204320676953184,0.8205128205128205,0.022205779584216424,1597.8789067530488,97.54029169933825,369.4444444444441,9.477067838462183,3049.3613662250123,86.7194185825399,4846.88888888889,238.2972777700009,0.27981085784289444,0.030964627098152186
sources_without_historical_train_val,Stack,Zonly,strict,P,50,26,25,0.593202614379085,0.08217513744786556,0.9316239316239316,0.007401926528072099,278.1666666666666,224.50909966710336,41.11111111111078,6.309898162000182,1123.0115536128972,1098.6851897298195,160.11111111111117,9.91258085764038,0.008888888888888889,0.007698003589195011
sources_without_historical_train_val,Stack,Zonly,strict,P,100,26,25,0.7124183006535948,0.009357139957214749,0.9316239316239316,0.007401926528072099,278.1666666666666,224.50909966710336,41.11111111111078,6.309898162000182,1123.0115536128972,1098.6851897298195,160.11111111111117,9.91258085764038,0.008888888888888889,0.007698003589195011
sources_without_historical_train_val,Stack,Zonly,strict,P,200,26,25,0.8761655773420479,0.0033207074306331554,0.9316239316239316,0.007401926528072099,278.1666666666666,224.50909966710336,41.11111111111078,6.309898162000182,1123.0115536128972,1098.6851897298195,160.11111111111117,9.91258085764038,0.008888888888888889,0.007698003589195011
sources_without_historical_train_val,Stack,Zonly,strict,S,50,26,25,0.17190009841739848,0.05584435875230418,0.6282051282051282,0.04622501635210243,1384.702926359273,274.736846442965,295.0000000000012,13.017082793177348,2867.6078770738127,502.9823162629675,4180.000000000001,1442.9548772493827,0.2039636623743951,0.03630242520684481
sources_without_historical_train_val,Stack,Zonly,strict,S,100,26,25,0.19260716912446918,0.033164370468077756,0.6282051282051282,0.04622501635210243,1384.702926359273,274.736846442965,295.0000000000012,13.017082793177348,2867.6078770738127,502.9823162629675,4180.000000000001,1442.9548772493827,0.2039636623743951,0.03630242520684481
sources_without_historical_train_val,Stack,Zonly,strict,S,200,26,25,0.2815460839756548,0.021257197942496298,0.6282051282051282,0.04622501635210243,1384.702926359273,274.736846442965,295.0000000000012,13.017082793177348,2867.6078770738127,502.9823162629675,4180.000000000001,1442.9548772493827,0.2039636623743951,0.03630242520684481
sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,P,50,26,25,0.9487179487179488,0.02220577958421636,1.0,0.0,24.358974358974198,15.906221724418245,6.666666666666525,5.773502691896135,79.8434729242903,101.18067872416243,23.33333333333291,5.773502691896262,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,P,100,26,25,0.9871794871794872,0.02220577958421636,1.0,0.0,24.358974358974198,15.906221724418245,6.666666666666525,5.773502691896135,79.8434729242903,101.18067872416243,23.33333333333291,5.773502691896262,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,P,200,26,25,0.9871794871794872,0.02220577958421636,1.0,0.0,24.358974358974198,15.906221724418245,6.666666666666525,5.773502691896135,79.8434729242903,101.18067872416243,23.33333333333291,5.773502691896262,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,S,50,26,25,0.322272498743087,0.05648226450212955,0.9871794871794872,0.02220577958421636,202.3179487179487,9.340391808278074,133.33333333333331,33.29164059239707,297.4765992323901,15.052783356401529,475.99999999999983,59.858165691908525,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,S,100,26,25,0.46430367018602314,0.03439718798339398,0.9871794871794872,0.02220577958421636,202.3179487179487,9.340391808278074,133.33333333333331,33.29164059239707,297.4765992323901,15.052783356401529,475.99999999999983,59.858165691908525,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,S,200,26,25,0.6191553544494721,0.032967561077517936,0.9871794871794872,0.02220577958421636,202.3179487179487,9.340391808278074,133.33333333333331,33.29164059239707,297.4765992323901,15.052783356401529,475.99999999999983,59.858165691908525,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,P,50,26,25,0.9487179487179488,0.02220577958421636,1.0,0.0,24.358974358974198,15.906221724418245,6.666666666666525,5.773502691896135,79.8434729242903,101.18067872416243,23.33333333333291,5.773502691896262,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,P,100,26,25,0.9871794871794872,0.02220577958421636,1.0,0.0,24.358974358974198,15.906221724418245,6.666666666666525,5.773502691896135,79.8434729242903,101.18067872416243,23.33333333333291,5.773502691896262,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,P,200,26,25,0.9871794871794872,0.02220577958421636,1.0,0.0,24.358974358974198,15.906221724418245,6.666666666666525,5.773502691896135,79.8434729242903,101.18067872416243,23.33333333333291,5.773502691896262,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,S,50,26,25,0.322272498743087,0.05648226450212955,0.9871794871794872,0.02220577958421636,202.3179487179487,9.340391808278074,133.33333333333331,33.29164059239707,297.4765992323901,15.052783356401529,475.99999999999983,59.858165691908525,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,S,100,26,25,0.46430367018602314,0.03439718798339398,0.9871794871794872,0.02220577958421636,202.3179487179487,9.340391808278074,133.33333333333331,33.29164059239707,297.4765992323901,15.052783356401529,475.99999999999983,59.858165691908525,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,S,200,26,25,0.6191553544494721,0.032967561077517936,0.9871794871794872,0.02220577958421636,202.3179487179487,9.340391808278074,133.33333333333331,33.29164059239707,297.4765992323901,15.052783356401529,475.99999999999983,59.858165691908525,0.0,0.0
sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,P,50,26,25,0.9550025138260433,0.02921126435735803,0.9871794871794872,0.02220577958421636,50.84615384615368,35.07920033093675,9.999999999999787,9.999999999999787,205.88476319703034,191.11666866168088,26.66666666666632,5.7735026918963275,0.025641025641025644,0.022205779584216375
sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,P,100,26,25,0.9678230266465561,0.010885186070694263,0.9871794871794872,0.02220577958421636,50.84615384615368,35.07920033093675,9.999999999999787,9.999999999999787,205.88476319703034,191.11666866168088,26.66666666666632,5.7735026918963275,0.025641025641025644,0.022205779584216375
sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,P,200,26,25,0.9678230266465561,0.010885186070694263,0.9871794871794872,0.02220577958421636,50.84615384615368,35.07920033093675,9.999999999999787,9.999999999999787,205.88476319703034,191.11666866168088,26.66666666666632,5.7735026918963275,0.025641025641025644,0.022205779584216375
sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,S,50,26,25,0.1035897435897436,0.04355051024730697,0.9743589743589743,0.04441155916843272,688.6217948717948,231.37605179060586,243.33333333333317,20.81665999466158,1845.8973673088572,1058.1617944691243,929.6666666666662,242.8380804843704,0.09188034188034189,0.02060609136964307
sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,S,100,26,25,0.24512820512820513,0.11498735030334005,0.9743589743589743,0.04441155916843272,688.6217948717948,231.37605179060586,243.33333333333317,20.81665999466158,1845.8973673088572,1058.1617944691243,929.6666666666662,242.8380804843704,0.09188034188034189,0.02060609136964307
sources_without_historical_train_val,PhaseNetMatched,Zonly,accepted,S,200,26,25,0.4276923076923077,0.05862325810233125,0.9743589743589743,0.04441155916843272,688.6217948717948,231.37605179060586,243.33333333333317,20.81665999466158,1845.8973673088572,1058.1617944691243,929.6666666666662,242.8380804843704,0.09188034188034189,0.02060609136964307
sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,P,50,26,25,0.961035696329814,0.01961267682231223,0.9743589743589743,0.02220577958421636,38.05128205128189,41.70602480374952,9.999999999999787,9.999999999999787,145.89293104139514,220.3880192030095,25.333333333332888,5.033222956847077,0.012820512820512822,0.022205779584216375
sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,P,100,26,25,0.9741075917546506,0.010885186070694263,0.9743589743589743,0.02220577958421636,38.05128205128189,41.70602480374952,9.999999999999787,9.999999999999787,145.89293104139514,220.3880192030095,25.333333333332888,5.033222956847077,0.012820512820512822,0.022205779584216375
sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,P,200,26,25,0.9741075917546506,0.010885186070694263,0.9743589743589743,0.02220577958421636,38.05128205128189,41.70602480374952,9.999999999999787,9.999999999999787,145.89293104139514,220.3880192030095,25.333333333332888,5.033222956847077,0.012820512820512822,0.022205779584216375
sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,S,50,26,25,0.1035897435897436,0.04355051024730697,0.9743589743589743,0.04441155916843272,688.6217948717948,231.37605179060586,243.33333333333317,20.81665999466158,1845.8973673088572,1058.1617944691243,929.6666666666662,242.8380804843704,0.09188034188034189,0.02060609136964307
sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,S,100,26,25,0.24512820512820513,0.11498735030334005,0.9743589743589743,0.04441155916843272,688.6217948717948,231.37605179060586,243.33333333333317,20.81665999466158,1845.8973673088572,1058.1617944691243,929.6666666666662,242.8380804843704,0.09188034188034189,0.02060609136964307
sources_without_historical_train_val,PhaseNetMatched,Zonly,strict,S,200,26,25,0.4276923076923077,0.05862325810233125,0.9743589743589743,0.04441155916843272,688.6217948717948,231.37605179060586,243.33333333333317,20.81665999466158,1845.8973673088572,1058.1617944691243,929.6666666666662,242.8380804843704,0.09188034188034189,0.02060609136964307
manual_both_sources_without_historical_train_val,Stack,Full3C,accepted,P,50,20,19,0.5497150997150997,0.020980831504557693,0.9611111111111111,0.009622504486493792,468.6461988304092,317.440889131735,43.888888888888445,5.853140973807493,1781.0280011927148,1397.095825833573,270.7777777777779,37.7305260047167,0.011111111111111112,0.009622504486493762
manual_both_sources_without_historical_train_val,Stack,Full3C,accepted,P,100,20,19,0.611965811965812,0.0029607706112288394,0.9611111111111111,0.009622504486493792,468.6461988304092,317.440889131735,43.888888888888445,5.853140973807493,1781.0280011927148,1397.095825833573,270.7777777777779,37.7305260047167,0.011111111111111112,0.009622504486493762
manual_both_sources_without_historical_train_val,Stack,Full3C,accepted,P,200,20,19,0.8273504273504274,0.012326671027227332,0.9611111111111111,0.009622504486493792,468.6461988304092,317.440889131735,43.888888888888445,5.853140973807493,1781.0280011927148,1397.095825833573,270.7777777777779,37.7305260047167,0.011111111111111112,0.009622504486493762
manual_both_sources_without_historical_train_val,Stack,Full3C,accepted,S,50,20,19,0.2962962962962963,0.019738470741525693,0.95,0.0,523.9766081871347,13.13135725455185,208.88888888888897,10.183501544346145,1331.3616203557915,106.11872409905848,751.1111111111109,79.08457732308071,0.07017543859649122,0.030386856273138196
manual_both_sources_without_historical_train_val,Stack,Full3C,accepted,S,100,20,19,0.3646723646723647,0.00986923537076283,0.95,0.0,523.9766081871347,13.13135725455185,208.88888888888897,10.183501544346145,1331.3616203557915,106.11872409905848,751.1111111111109,79.08457732308071,0.07017543859649122,0.030386856273138196
manual_both_sources_without_historical_train_val,Stack,Full3C,accepted,S,200,20,19,0.4957264957264957,0.029607706112288492,0.95,0.0,523.9766081871347,13.13135725455185,208.88888888888897,10.183501544346145,1331.3616203557915,106.11872409905848,751.1111111111109,79.08457732308071,0.07017543859649122,0.030386856273138196
manual_both_sources_without_historical_train_val,Stack,Full3C,strict,P,50,20,19,0.5654520917678812,0.018893387314439933,0.9055555555555556,0.009622504486493728,88.98635477582827,5.979260095073345,38.88888888888846,5.853140973807422,156.35807587111586,4.626165463293161,179.6666666666668,13.295780450119318,0.0,0.0
manual_both_sources_without_historical_train_val,Stack,Full3C,strict,P,100,20,19,0.6297795771479981,0.003116600643398755,0.9055555555555556,0.009622504486493728,88.98635477582827,5.979260095073345,38.88888888888846,5.853140973807422,156.35807587111586,4.626165463293161,179.6666666666668,13.295780450119318,0.0,0.0
manual_both_sources_without_historical_train_val,Stack,Full3C,strict,P,200,20,19,0.8512520617783775,0.008795927051169595,0.9055555555555556,0.009622504486493728,88.98635477582827,5.979260095073345,38.88888888888846,5.853140973807422,156.35807587111586,4.626165463293161,179.6666666666668,13.295780450119318,0.0,0.0
manual_both_sources_without_historical_train_val,Stack,Full3C,strict,S,50,20,19,0.3007947218473534,0.021687512504740953,0.9222222222222222,0.009622504486493792,416.1078622482134,93.06147737468467,202.77777777777789,12.285191326386604,964.7126882956663,310.9597964172083,624.8888888888887,91.23616079733391,0.04743339831059129,0.03691285909638852
manual_both_sources_without_historical_train_val,Stack,Full3C,strict,S,100,20,19,0.37007047533363324,0.011149684477445685,0.9222222222222222,0.009622504486493792,416.1078622482134,93.06147737468467,202.77777777777789,12.285191326386604,964.7126882956663,310.9597964172083,624.8888888888887,91.23616079733391,0.04743339831059129,0.03691285909638852
manual_both_sources_without_historical_train_val,Stack,Full3C,strict,S,200,20,19,0.5033738191632928,0.03272430675568734,0.9222222222222222,0.009622504486493792,416.1078622482134,93.06147737468467,202.77777777777789,12.285191326386604,964.7126882956663,310.9597964172083,624.8888888888887,91.23616079733391,0.04743339831059129,0.03691285909638852
manual_both_sources_without_historical_train_val,Stack,Zonly,accepted,P,50,20,19,0.52361673414305,0.05496691784785432,0.9333333333333333,0.016666666666666663,669.3713450292396,313.8750076464962,49.44444444444418,5.357583756107161,2189.6577696081863,975.9308071630443,540.4444444444482,282.7288322626373,0.028070175438596492,0.00911605688194146
manual_both_sources_without_historical_train_val,Stack,Zonly,accepted,P,100,20,19,0.6209626630679262,0.005263734584367114,0.9333333333333333,0.016666666666666663,669.3713450292396,313.8750076464962,49.44444444444418,5.357583756107161,2189.6577696081863,975.9308071630443,540.4444444444482,282.7288322626373,0.028070175438596492,0.00911605688194146
manual_both_sources_without_historical_train_val,Stack,Zonly,accepted,P,200,20,19,0.8336482231219073,0.005067072547126836,0.9333333333333333,0.016666666666666663,669.3713450292396,313.8750076464962,49.44444444444418,5.357583756107161,2189.6577696081863,975.9308071630443,540.4444444444482,282.7288322626373,0.028070175438596492,0.00911605688194146
manual_both_sources_without_historical_train_val,Stack,Zonly,accepted,S,50,20,19,0.13541335822037576,0.0653956534756124,0.8055555555555556,0.009622504486493728,1155.92964778504,21.21474727394193,351.1111111111112,15.030832509409677,2204.534397909734,23.804406745113923,3891.222222222222,181.33527368242906,0.2123184458968773,0.021526780125773585
manual_both_sources_without_historical_train_val,Stack,Zonly,accepted,S,100,20,19,0.15994741608776697,0.039023356305112514,0.8055555555555556,0.009622504486493728,1155.92964778504,21.21474727394193,351.1111111111112,15.030832509409677,2204.534397909734,23.804406745113923,3891.222222222222,181.33527368242906,0.2123184458968773,0.021526780125773585
manual_both_sources_without_historical_train_val,Stack,Zonly,accepted,S,200,20,19,0.27646242733962034,0.017089670881393054,0.8055555555555556,0.009622504486493728,1155.92964778504,21.21474727394193,351.1111111111112,15.030832509409677,2204.534397909734,23.804406745113923,3891.222222222222,181.33527368242906,0.2123184458968773,0.021526780125773585
manual_both_sources_without_historical_train_val,Stack,Zonly,strict,P,50,20,19,0.5294646873594242,0.05870574607808441,0.9111111111111111,0.009622504486493728,355.25990903183873,294.80047722604655,47.77777777777735,5.357583756107198,1287.384393429068,1260.0043872613658,199.33333333333334,23.132468763863155,0.011695906432748537,0.010128952091046065
manual_both_sources_without_historical_train_val,Stack,Zonly,strict,P,100,20,19,0.6279802069275754,0.003116600643398755,0.9111111111111111,0.009622504486493728,355.25990903183873,294.80047722604655,47.77777777777735,5.357583756107198,1287.384393429068,1260.0043872613658,199.33333333333334,23.132468763863155,0.011695906432748537,0.010128952091046065
manual_both_sources_without_historical_train_val,Stack,Zonly,strict,P,200,20,19,0.8373069425701004,0.0041554675245316945,0.9111111111111111,0.009622504486493728,355.25990903183873,294.80047722604655,47.77777777777735,5.357583756107198,1287.384393429068,1260.0043872613658,199.33333333333334,23.132468763863155,0.011695906432748537,0.010128952091046065
manual_both_sources_without_historical_train_val,Stack,Zonly,strict,S,50,20,19,0.1279056014603682,0.06382018248571372,0.6388888888888888,0.034694433324435545,861.0871474204808,278.51691364260165,286.1111111111124,6.9388866648865095,1735.924513508984,677.8103237885313,2489.111111111112,1244.4010309887753,0.12206682206682207,0.05374728877449738
manual_both_sources_without_historical_train_val,Stack,Zonly,strict,S,100,20,19,0.1546819033789851,0.03286568275946361,0.6388888888888888,0.034694433324435545,861.0871474204808,278.51691364260165,286.1111111111124,6.9388866648865095,1735.924513508984,677.8103237885313,2489.111111111112,1244.4010309887753,0.12206682206682207,0.05374728877449738
manual_both_sources_without_historical_train_val,Stack,Zonly,strict,S,200,20,19,0.26309741995471236,0.01753669948499557,0.6388888888888888,0.034694433324435545,861.0871474204808,278.51691364260165,286.1111111111124,6.9388866648865095,1735.924513508984,677.8103237885313,2489.111111111112,1244.4010309887753,0.12206682206682207,0.05374728877449738
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,P,50,20,19,0.9833333333333333,0.028867513459481315,1.0,0.0,25.333333333333172,22.317780654297568,6.666666666666525,5.773502691896135,84.74832885541689,120.31866494572304,17.333333333332988,14.189197769194879,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,P,100,20,19,0.9833333333333333,0.028867513459481315,1.0,0.0,25.333333333333172,22.317780654297568,6.666666666666525,5.773502691896135,84.74832885541689,120.31866494572304,17.333333333332988,14.189197769194879,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,P,200,20,19,0.9833333333333333,0.028867513459481315,1.0,0.0,25.333333333333172,22.317780654297568,6.666666666666525,5.773502691896135,84.74832885541689,120.31866494572304,17.333333333332988,14.189197769194879,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,S,50,20,19,0.2,0.0,1.0,0.0,244.66666666666652,10.251016209787592,184.9999999999996,18.02775637731955,332.72012694056076,14.176589610533807,523.0,58.129166517334255,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,S,100,20,19,0.3333333333333333,0.02886751345948128,1.0,0.0,244.66666666666652,10.251016209787592,184.9999999999996,18.02775637731955,332.72012694056076,14.176589610533807,523.0,58.129166517334255,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,accepted,S,200,20,19,0.5333333333333333,0.028867513459481315,1.0,0.0,244.66666666666652,10.251016209787592,184.9999999999996,18.02775637731955,332.72012694056076,14.176589610533807,523.0,58.129166517334255,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,P,50,20,19,0.9833333333333333,0.028867513459481315,1.0,0.0,25.333333333333172,22.317780654297568,6.666666666666525,5.773502691896135,84.74832885541689,120.31866494572304,17.333333333332988,14.189197769194879,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,P,100,20,19,0.9833333333333333,0.028867513459481315,1.0,0.0,25.333333333333172,22.317780654297568,6.666666666666525,5.773502691896135,84.74832885541689,120.31866494572304,17.333333333332988,14.189197769194879,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,P,200,20,19,0.9833333333333333,0.028867513459481315,1.0,0.0,25.333333333333172,22.317780654297568,6.666666666666525,5.773502691896135,84.74832885541689,120.31866494572304,17.333333333332988,14.189197769194879,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,S,50,20,19,0.2,0.0,1.0,0.0,244.66666666666652,10.251016209787592,184.9999999999996,18.02775637731955,332.72012694056076,14.176589610533807,523.0,58.129166517334255,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,S,100,20,19,0.3333333333333333,0.02886751345948128,1.0,0.0,244.66666666666652,10.251016209787592,184.9999999999996,18.02775637731955,332.72012694056076,14.176589610533807,523.0,58.129166517334255,0.0,0.0
manual_both_sources_without_historical_train_val,PhaseNetMatched,Full3C,strict,S,200,20,19,0.5333333333333333,0.028867513459481315,1.0,0.0,244.66666666666652,10.251016209787592,184.9999999999996,18.02775637731955,332.72012694056076,14.176589610533807,523.0,58.129166517334255,0.0,0.0
